,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Label,Split
TCGA-DX-A3UD-01A,0.09208370745182037,0.531497061252594,-0.6954525709152222,-0.01925784908235073,0.37460535764694214,-0.266726553440094,0.3814827501773834,0.5252381563186646,-0.15331178903579712,-0.31602048873901367,0.503783643245697,0.13778047263622284,0.05558054521679878,0.5800350308418274,-1.3350528478622437,2,train
TCGA-DX-A1KY-01A,0.09534754604101181,-0.541576623916626,-0.05386589840054512,0.2759009599685669,0.21135106682777405,0.4367823898792267,-0.025390706956386566,-0.15599609911441803,-0.15570926666259766,-0.19682152569293976,-0.3375371992588043,-0.5362241268157959,0.2951413691043854,0.724094808101654,0.10678508132696152,0,train
TCGA-JV-A75J-01A,0.3035348653793335,-0.845334529876709,0.49068665504455566,0.10426725447177887,-0.0796450823545456,0.8071728348731995,0.14942525327205658,-0.3590919077396393,0.9388861656188965,-0.5168589949607849,-0.08990953862667084,-0.714508056640625,-0.13429860770702362,0.10286785662174225,0.39818206429481506,2,train
TCGA-DX-A8BL-01A,-0.15758684277534485,0.27883654832839966,0.3095409870147705,-0.6350323557853699,-0.223118856549263,0.0960523709654808,-0.1411542445421219,0.606915295124054,-0.4624585509300232,-0.0026024316903203726,-0.08454564213752747,0.3484031558036804,0.16064244508743286,-0.2599116861820221,-0.7818065881729126,3,train
TCGA-DX-A48K-01A,0.19723762571811676,0.0067093088291585445,-0.026776118203997612,0.1556740552186966,-0.3118375241756439,0.5555229783058167,-0.031397655606269836,0.01996343955397606,0.06619654595851898,0.3761261999607086,-0.062110405415296555,-0.11849892884492874,0.3760264813899994,-0.3342362642288208,0.31637275218963623,2,train
TCGA-SI-AA8B-01A,0.32261571288108826,1.2524861097335815,0.13100704550743103,-0.5860639810562134,0.004285889677703381,0.5250552296638489,0.40607184171676636,-0.6348837018013,0.8933638334274292,-0.8703541159629822,-1.474973201751709,0.043827809393405914,-0.6098703145980835,-0.08615453541278839,-0.23657026886940002,3,train
TCGA-IS-A3K6-01A,0.3443881571292877,0.08290175348520279,0.18064868450164795,0.2512461245059967,0.03670903667807579,-0.6310182809829712,0.4227517545223236,-0.0012860989663749933,-0.0201141145080328,0.3556053340435028,0.07996439933776855,-0.3413129448890686,-0.48586028814315796,0.11506152898073196,0.0977095291018486,2,train
TCGA-DX-AB2X-01A,-0.2829133868217468,0.09146413207054138,0.33427441120147705,0.5354303121566772,0.05624086782336235,0.3016609251499176,-0.4008669853210449,-0.2487112134695053,0.14228354394435883,0.7643150687217712,-0.17328371107578278,0.29049867391586304,-0.18606403470039368,0.25806164741516113,-0.07002275437116623,3,train
TCGA-LI-A9QH-01A,-0.15473654866218567,0.20418421924114227,-0.044271666556596756,-0.06640076637268066,-0.20631390810012817,0.5347223877906799,-0.2777690589427948,0.3373648226261139,-0.186388298869133,-0.5168458819389343,-0.2193613201379776,0.5708814263343811,-0.433271586894989,-0.5745286345481873,-0.2482108324766159,3,train
TCGA-DX-A7EI-01A,-0.3452962040901184,-0.45405885577201843,0.4340977072715759,-0.1835404485464096,-0.3186957538127899,0.2513655126094818,-0.47129425406455994,0.2500261962413788,0.15132057666778564,-0.31940656900405884,0.37370947003364563,-0.5599411725997925,-0.02030099369585514,0.08204124867916107,-0.3380453586578369,0,train
TCGA-WK-A8XY-01A,-0.18351949751377106,0.1143239289522171,-0.4373176395893097,0.4836101531982422,0.2853924036026001,-0.3091977536678314,-0.10995642840862274,-0.4269590675830841,0.4074968099594116,-0.017321044579148293,0.6856365203857422,-0.035846907645463943,0.0018805153667926788,0.8382322788238525,0.6963966488838196,2,train
TCGA-DX-A6YS-01A,0.11674100160598755,-0.24013137817382812,-0.011545300483703613,-0.05090613663196564,0.30006644129753113,0.3044765591621399,0.3359055519104004,0.528231680393219,-0.5090684294700623,-0.1925322264432907,-0.04951201006770134,0.26418522000312805,0.055538348853588104,-0.7115919589996338,-0.6055992245674133,1,train
TCGA-X6-A7WD-01A,0.34263044595718384,0.2722031772136688,-0.41244372725486755,0.07446955889463425,-0.1423434317111969,0.15412460267543793,0.13753852248191833,-0.933108389377594,0.07449609786272049,0.23398958146572113,0.5828220248222351,-0.22293002903461456,0.13762931525707245,0.5199434757232666,0.5357574820518494,2,train
TCGA-3B-A9HQ-01A,-0.2272741049528122,0.03353675454854965,-0.5515851378440857,-0.5065579414367676,-0.05998983606696129,-0.3803228735923767,0.06476485729217529,-0.08238235116004944,0.28901490569114685,0.12055901437997818,0.5272787809371948,-0.10591956973075867,-0.10097036510705948,0.1640137881040573,0.28803256154060364,2,train
TCGA-DX-A8BK-01A,0.29438814520835876,0.14969493448734283,0.13725560903549194,-0.5866531729698181,-0.16420064866542816,0.2748381495475769,-0.317082941532135,0.19979102909564972,-0.33906659483909607,0.5542269945144653,-0.2629300653934479,0.11601286381483078,-0.6422214508056641,-0.5018583536148071,-0.4965174198150635,3,train
