,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Label,Split
TCGA-JV-A75J-01A,0.5088310241699219,-0.6389696002006531,0.3220662474632263,0.4036872386932373,0.589290976524353,0.8952754139900208,-0.10159887373447418,-0.14734458923339844,0.49662476778030396,-0.06254564225673676,0.01631261594593525,-0.7782105803489685,0.2217438966035843,-0.08589481562376022,0.6838452816009521,2,train
TCGA-DX-A8BL-01A,-0.006992852780967951,0.4772905111312866,0.5034687519073486,-0.7294560074806213,-0.5932539105415344,0.09258806705474854,-0.23640722036361694,0.057416874915361404,-0.1958499550819397,-0.36257076263427734,-0.28965917229652405,0.5815340876579285,-0.1502571702003479,-0.1552245169878006,-0.6471141576766968,3,train
TCGA-DX-A48K-01A,0.2843104898929596,0.45583540201187134,0.172996386885643,0.14407101273536682,0.05245585739612579,0.4323686957359314,0.037418775260448456,-0.48305413126945496,0.6560878753662109,-0.646689236164093,-0.23537613451480865,0.21427597105503082,0.17998166382312775,-0.12275414168834686,0.4163118302822113,2,train
TCGA-SI-AA8B-01A,0.09319743514060974,0.46510905027389526,-0.11018944531679153,0.105800561606884,0.3034115135669708,0.7293902039527893,0.04758158698678017,0.2738698720932007,0.23899134993553162,-0.06780720502138138,-0.38360467553138733,-0.11440280824899673,-0.2145327627658844,-0.43465980887413025,-0.16267512738704681,3,train
TCGA-IS-A3K6-01A,0.24705208837985992,-0.02529844455420971,-0.1597914695739746,0.12237841635942459,0.7512639164924622,-0.6328829526901245,0.5510563850402832,-0.3697158992290497,0.25139015913009644,0.40438899397850037,-0.2243805080652237,-0.5627007484436035,-0.03249917924404144,0.028491809964179993,-0.5192386507987976,2,train
TCGA-DX-AB2X-01A,-0.4034520387649536,0.10878681391477585,-0.380317747592926,0.17225924134254456,-0.23037442564964294,0.13315536081790924,-0.35437771677970886,-0.17857249081134796,-0.12016459554433823,0.05978694558143616,-0.7031142115592957,-0.30511119961738586,-0.3568846583366394,0.11512520164251328,0.09792883694171906,3,train
TCGA-LI-A9QH-01A,-0.2244447022676468,-0.007951573468744755,-0.1974879503250122,0.16967539489269257,-1.0105770826339722,0.781690239906311,-0.1592530757188797,0.5777245759963989,0.07312797009944916,-0.05459687486290932,0.11764781922101974,0.5834233164787292,-0.33187708258628845,-0.8193584084510803,-0.27430006861686707,3,train
TCGA-DX-A7EI-01A,-0.06966923922300339,-0.5484216213226318,0.4576999545097351,-0.3067716360092163,-0.04462144523859024,0.2709791958332062,-0.5149117708206177,0.20947988331317902,0.08487238734960556,0.06471815705299377,0.40412867069244385,-0.6452576518058777,0.43706080317497253,-0.19357335567474365,-0.27677005529403687,0,train
TCGA-WK-A8XY-01A,-0.18456831574440002,-0.004175738897174597,-0.7003390789031982,-0.049533721059560776,0.5800503492355347,-0.07890714704990387,-0.26427680253982544,-0.8969095349311829,0.1934397965669632,0.49466946721076965,0.637024462223053,-0.48052555322647095,-0.2074909210205078,0.7509683966636658,-0.05042629688978195,2,train
TCGA-DX-A6YS-01A,0.261505126953125,-0.24901165068149567,-0.03829687088727951,-0.4580577611923218,-0.23561209440231323,0.3210306167602539,0.29666608572006226,0.037970416247844696,-0.27708733081817627,-0.15753214061260223,0.001149250427260995,0.670396625995636,0.22100576758384705,-0.5661389827728271,-0.7605562806129456,1,train
TCGA-X6-A7WD-01A,-0.22031861543655396,0.1960579752922058,-0.3885234594345093,0.4106706380844116,0.19352446496486664,0.11750330030918121,0.6260221004486084,-0.6189350485801697,0.5619274377822876,-0.6947927474975586,0.48721247911453247,-0.29920628666877747,-0.03468470275402069,0.49445363879203796,0.41323229670524597,2,train
TCGA-3B-A9HQ-01A,-0.34636586904525757,0.28650665283203125,0.13399702310562134,-0.14238867163658142,0.8424125909805298,-0.48633474111557007,0.08473212271928787,0.22142155468463898,0.5680312514305115,0.6169282793998718,0.7486189603805542,0.09882397204637527,-0.14543554186820984,0.265713095664978,0.3888803720474243,2,train
TCGA-DX-A8BK-01A,-0.15793508291244507,0.26492851972579956,0.12156201153993607,-0.1677018105983734,0.17979303002357483,0.013708303682506084,-0.10526791214942932,0.9167789816856384,-0.5577167272567749,-0.06978245079517365,-0.34908774495124817,0.3685651123523712,-0.6182180643081665,-0.4473906457424164,-0.1082320287823677,3,train
TCGA-PC-A5DO-01A,-0.20067043602466583,0.1114828959107399,-0.174477681517601,-0.2314879149198532,0.04404382407665253,-0.05472678318619728,0.5875516533851624,-0.0763949304819107,0.36360272765159607,-0.1366575062274933,0.4914299249649048,-0.15500855445861816,-0.5490941405296326,0.8011401891708374,0.3620434105396271,2,train
TCGA-QQ-A5VB-01A,-0.5655539035797119,0.4111860990524292,0.21126407384872437,-0.17196661233901978,-0.3763296604156494,0.23319339752197266,-0.09120573848485947,0.6528868079185486,0.3124241232872009,0.10814471542835236,-0.3298417925834656,-0.27359768748283386,0.00046534399734809995,-0.0731939747929573,-0.45067983865737915,2,train
TCGA-DX-A8BM-01A,0.6872596740722656,-0.10850193351507187,0.13975995779037476,0.2360004186630249,-0.36425673961639404,0.23897817730903625,0.010116733610630035,0.3392409086227417,-0.050110869109630585,-0.10139382630586624,-0.2371187061071396,0.7393269538879395,-0.340720534324646,-0.4126299023628235,-0.053969983011484146,3,train
TCGA-VT-A80G-01A,0.4164028465747833,0.5216594934463501,0.36744269728660583,0.07177224010229111,-0.21627935767173767,0.7831694483757019,0.15558314323425293,-0.11276229470968246,-0.4800098240375519,-0.14140918850898743,-0.27872002124786377,0.0030925723258405924,-0.27418193221092224,0.042518723756074905,-0.13063670694828033,3,train
TCGA-K1-A6RU-01A,-0.3924453854560852,-0.5303367376327515,-0.005657395347952843,-0.5112796425819397,-0.3530835807323456,0.11117089539766312,-0.07830781489610672,0.45411112904548645,-0.21114222705364227,-0.16116060316562653,-0.08709659427404404,0.2582281529903412,-0.21045295894145966,-0.23704421520233154,-0.27522704005241394,1,train
TCGA-FX-A48G-01A,0.49061286449432373,0.014923667535185814,-0.14814895391464233,0.6057961583137512,0.5339921712875366,-0.7581631541252136,-0.20195581018924713,-0.25652754306793213,-0.44363880157470703,0.07855047285556793,-0.1489400714635849,-0.4923434257507324,-0.04083477333188057,-0.5516310930252075,0.7284970879554749,2,train
TCGA-DX-AB2H-01A,0.3475733995437622,-0.6150819659233093,0.4236922860145569,0.14569388329982758,0.21338246762752533,0.7714008092880249,0.1890384405851364,-0.2731446921825409,-0.12093900889158249,0.04628929868340492,0.2996883988380432,-0.42816612124443054,0.022251006215810776,-0.0889376550912857,0.13956394791603088,0,train
TCGA-QQ-A5VD-01A,0.23786328732967377,-0.044485267251729965,0.11694280803203583,-0.479093462228775,0.07157492637634277,-0.15120741724967957,-0.06994737684726715,-0.4099707305431366,0.5145319700241089,0.08389037847518921,0.12288839370012283,0.046256765723228455,0.43388089537620544,0.18669059872627258,0.3523925244808197,2,train
TCGA-3B-A9I0-01A,0.058701835572719574,0.4694715738296509,-0.12472523003816605,-0.1378364861011505,0.6944131255149841,-0.31743404269218445,0.0806877538561821,0.11372652649879456,0.5445011854171753,0.12087761610746384,0.49905911087989807,0.3326537311077118,0.03910024091601372,0.7776432633399963,0.5450220704078674,2,train
TCGA-X6-A8C5-01A,-0.5388384461402893,0.18731394410133362,0.06013276427984238,0.27190133929252625,0.20486752688884735,-0.4409317076206207,0.07069890201091766,-0.4851745367050171,0.6181041598320007,-0.151511088013649,0.7359175086021423,0.13554638624191284,-0.04238991439342499,0.1282459944486618,0.4167778193950653,2,train
TCGA-DX-A3LS-01A,-0.1576613485813141,-0.2308340072631836,0.2753453850746155,-0.04641290009021759,0.316186785697937,-0.1678410917520523,-0.1528589427471161,-0.16217193007469177,-0.015187406912446022,0.1583995670080185,-0.2756385803222656,-0.03548787534236908,-0.30970674753189087,0.045211613178253174,0.08977589756250381,0,train
TCGA-DX-A6BH-01A,0.19691985845565796,-0.218805730342865,0.15106084942817688,0.035392019897699356,0.134698286652565,0.12617290019989014,-0.2323448210954666,-0.17010264098644257,-0.15062591433525085,0.10049912333488464,-0.17400437593460083,0.25719231367111206,0.1891079545021057,0.21663455665111542,0.24553823471069336,0,train
TCGA-JV-A5VF-01A,0.5023995637893677,0.0656728520989418,0.15130659937858582,-0.11400920152664185,-0.2524338364601135,0.5464907288551331,-0.16748298704624176,0.1766575425863266,-0.152307391166687,-0.14150504767894745,-0.2534523010253906,-0.673681378364563,-0.49628499150276184,-0.12393076717853546,-0.6588220596313477,2,train
TCGA-QQ-A5VC-01A,-0.40014609694480896,0.3612881600856781,-0.5089819431304932,-0.5227967500686646,-0.3698959946632385,0.5579604506492615,0.10779014229774475,0.08887172490358353,0.36296918988227844,0.3463726341724396,-0.317380428314209,-0.1547754406929016,0.26287469267845154,-0.7237585783004761,0.12337741255760193,2,train
TCGA-DX-A6Z2-01A,-0.2191157042980194,0.389596164226532,0.15933282673358917,0.4056016206741333,0.804981529712677,-0.5316135287284851,-0.09933146089315414,-0.466722697019577,0.33580833673477173,0.619070827960968,0.5792901515960693,0.20671987533569336,-0.3942220211029053,0.1136600598692894,0.6315981149673462,2,train
TCGA-HS-A5N7-01A,-0.10082535445690155,0.17725111544132233,0.1255628764629364,-0.07604791224002838,-0.05707678571343422,-0.044776201248168945,0.045265890657901764,-0.02437853068113327,0.4665088951587677,0.11021699756383896,0.6720821857452393,-0.08055781573057175,-0.4961882531642914,0.3602049648761749,0.41062411665916443,2,train
TCGA-DX-A6BF-01A,-0.36262521147727966,-0.31044742465019226,-0.09336096793413162,0.06701664626598358,-0.07131630182266235,0.2055850327014923,-0.005469281692057848,0.39436280727386475,-0.21555955708026886,-0.23395197093486786,-0.4050317406654358,0.2537812292575836,-0.4161105453968048,-0.01986776478588581,-0.5972635746002197,0,train
TCGA-DX-A8BN-01A,0.04183938354253769,-0.3426506221294403,-0.35804998874664307,0.24723711609840393,-0.40646883845329285,0.06458298116922379,-0.19376923143863678,0.11998046189546585,0.0031858666334301233,-0.44061705470085144,-0.4311443567276001,0.5372657179832458,-0.6674253344535828,-0.5283352732658386,-0.8001266121864319,3,train
TCGA-FX-A3NK-01A,0.22464416921138763,-0.13209889829158783,0.8604416847229004,0.7247272729873657,0.19076776504516602,0.001594573026522994,-0.11666528880596161,0.0208369642496109,-0.02023838460445404,0.09802809357643127,0.030941341072320938,0.36527019739151,0.08333643525838852,0.30539438128471375,0.11227722465991974,0,train
TCGA-DX-AB2E-01A,-0.3661620020866394,0.335984468460083,-0.07543322443962097,-0.013021749444305897,-0.38881003856658936,0.0012725210981443524,-0.6370139718055725,0.7841237187385559,-0.2494269758462906,-0.25397923588752747,-0.7123521566390991,-0.5174247026443481,0.45736709237098694,0.4173426926136017,-0.8475263118743896,1,train
TCGA-DX-A23V-01A,-0.3518684506416321,-0.6362007856369019,-0.014678907580673695,0.023269720375537872,0.34023064374923706,-0.21108828485012054,-0.0942409336566925,-0.05758953467011452,-0.06435894966125488,0.0776166319847107,-0.2685072124004364,0.31513094902038574,-0.13719166815280914,-0.08896341174840927,0.16159260272979736,0,train
TCGA-DX-A6BB-01A,0.24824021756649017,0.11364508420228958,-0.45960527658462524,0.41187596321105957,-0.3163500726222992,-0.45181548595428467,0.04975052550435066,-0.21762007474899292,0.1575803905725479,-0.19717608392238617,0.5519158244132996,0.30169060826301575,0.12416478246450424,0.15898819267749786,0.7550913691520691,2,train
TCGA-DX-A48U-01A,0.32834044098854065,0.3454858958721161,-0.5312898755073547,0.39932775497436523,0.46512505412101746,-0.5866878032684326,-0.12481516599655151,-0.7281527519226074,0.24539779126644135,0.012823650613427162,0.6756786108016968,0.4765353202819824,-0.043678272515535355,0.28433939814567566,-0.007378395646810532,2,train
TCGA-DX-A3UB-01A,0.297415554523468,-0.09315303713083267,-0.19435268640518188,0.020566295832395554,0.111617811024189,-0.44259074330329895,-0.07610670477151871,0.02349914237856865,-0.11660652607679367,0.10730502009391785,-0.1311953365802765,0.016952315345406532,0.307553231716156,0.1397451013326645,0.15133008360862732,2,train
TCGA-DX-A2IZ-01A,0.03005491942167282,-0.6243254542350769,-0.01420312374830246,0.00728894118219614,-0.030126376077532768,0.5210832357406616,-0.15895730257034302,0.23184826970100403,-0.14270493388175964,-0.018689559772610664,0.12747782468795776,-0.649889349937439,0.9177616238594055,0.6603798270225525,0.3157939314842224,0,train
TCGA-X6-A8C4-01A,0.04815060272812843,0.6419856548309326,-0.38478153944015503,-0.15000158548355103,0.011232297867536545,0.6021027565002441,-0.40161368250846863,0.8263953924179077,0.025757893919944763,0.10281889140605927,-0.7469480037689209,-0.25465553998947144,-0.5189821124076843,-0.02002173475921154,1.0151017904281616,3,train
TCGA-DX-A1L4-01A,0.019005902111530304,-0.008541260845959187,0.3038584291934967,0.002939452650025487,0.14740312099456787,-0.3595060706138611,-0.18300524353981018,-0.12173710763454437,-0.2260027378797531,0.09862282127141953,-0.5248416066169739,0.4236127436161041,0.31900104880332947,-0.1844591498374939,0.25051766633987427,0,train
TCGA-K1-A6RV-01A,-0.027584314346313477,0.4676274061203003,-0.15594090521335602,-0.2387082278728485,-0.7170088887214661,0.46757033467292786,-0.17378239333629608,0.06568151712417603,-0.3467567563056946,-0.13469210267066956,-0.388508677482605,0.046966880559921265,0.3472631871700287,-0.5022376179695129,-0.2925618290901184,2,train
TCGA-MB-A5YA-01A,0.005375805776566267,0.21637803316116333,-0.4051084518432617,0.05029887706041336,0.29530802369117737,-0.274850457906723,0.18171800673007965,-0.07640170305967331,0.6259160041809082,0.5902814865112305,0.3459499478340149,0.3489898145198822,0.25962862372398376,0.47257259488105774,-0.006084904074668884,2,train
TCGA-3B-A9HV-01A,0.7789182662963867,0.06967806816101074,-0.08861938863992691,0.7741073966026306,-0.21116045117378235,-0.21082966029644012,0.4718027412891388,-0.5478194355964661,0.03082437813282013,0.2663334012031555,0.3858030140399933,-0.9248213768005371,-0.13926561176776886,-0.541533350944519,0.4724275767803192,2,train
TCGA-DX-AB2T-01A,-0.5453340411186218,-0.35470661520957947,-0.08262857794761658,-0.45039549469947815,-0.06992943584918976,0.09832543134689331,0.4310676157474518,0.5656808018684387,-0.39777398109436035,-0.11081039160490036,-0.004240610636770725,0.3519829511642456,0.10563355684280396,-0.4547879993915558,-0.6107292175292969,1,train
TCGA-X6-A8C6-01A,0.11560899019241333,-0.018960271030664444,0.2547008991241455,0.24162247776985168,-0.7300918102264404,0.19688843190670013,-0.8207000494003296,0.529151976108551,-0.3649754822254181,-0.38483914732933044,-0.0010481743374839425,0.4877549409866333,-0.06858222931623459,-0.22542396187782288,-0.6301208138465881,1,train
TCGA-3B-A9HR-01A,-0.2685779631137848,0.11021488904953003,-0.7662724852561951,-0.3685336410999298,-0.24476416409015656,-0.0388055182993412,0.23465025424957275,0.28917431831359863,0.5725128054618835,-0.48926547169685364,0.7706173062324524,-0.057947661727666855,-0.11855939030647278,0.06644659489393234,-0.4384896159172058,2,train
TCGA-DX-A1KX-01A,-0.4744650721549988,-0.5386074185371399,-0.02764960750937462,0.1539703905582428,-0.6929844617843628,-0.14017897844314575,-0.5519790053367615,0.6478517055511475,0.1477777361869812,-0.15725216269493103,-0.23092404007911682,0.3060096800327301,0.04219206050038338,-0.4282771348953247,-0.5551461577415466,0,train
TCGA-X6-A7W8-01A,0.05212575942277908,0.5045233964920044,0.0075880419462919235,-0.14060623943805695,-0.20546981692314148,0.2573598027229309,0.1313381940126419,0.13991808891296387,0.33281081914901733,-0.44850537180900574,-0.6788899898529053,0.12912003695964813,0.1210448294878006,-0.06091182678937912,0.5232087969779968,1,train
TCGA-DX-A3U7-01A,-0.21020685136318207,0.15912722051143646,-0.5026912093162537,-0.583441436290741,-0.2497432380914688,0.06171681731939316,0.15325625240802765,0.060727402567863464,-0.34345340728759766,-0.1489177942276001,0.4946386516094208,-0.17987199127674103,0.3144240081310272,0.7677409052848816,-1.0410820245742798,2,train
TCGA-DX-A6YQ-01A,-0.47492358088493347,0.28747615218162537,0.119466133415699,0.12160252779722214,-0.745775043964386,0.32507380843162537,0.2136678695678711,0.3493335247039795,0.2281343936920166,-0.281792014837265,-0.2874344289302826,0.08206048607826233,-0.3413103520870209,-0.25285574793815613,-0.4962064325809479,1,train
TCGA-DX-AB3A-01A,0.3678918778896332,-0.4594009816646576,0.27766886353492737,0.11018078029155731,-0.1712195724248886,0.4072754383087158,-0.2642429769039154,-0.3810793459415436,-0.04061068221926689,0.10095249116420746,0.03921708092093468,0.4114723205566406,0.24887332320213318,-0.15337738394737244,0.03895246982574463,0,train
TCGA-X6-A8C3-01A,-0.7376667261123657,0.24163316190242767,-0.03669183328747749,-0.001275027054361999,-1.2094361782073975,0.04423386603593826,0.18190984427928925,-0.05690087378025055,0.18997831642627716,-0.17412693798542023,-0.34427610039711,-0.14574642479419708,-0.12062839418649673,-0.10096065700054169,0.20297591388225555,1,train
TCGA-DX-AB30-01A,0.44771379232406616,-0.5947006940841675,0.4854283034801483,0.1894870400428772,0.08503535389900208,0.8313876390457153,-0.3445592522621155,-0.2558266818523407,0.00785673689097166,0.1020980030298233,0.41662803292274475,-0.6612113118171692,-0.006852000951766968,-0.09844128042459488,0.22944845259189606,1,train
TCGA-K1-A42X-02A,0.11516852676868439,-0.3458033502101898,-0.2568897306919098,-0.046326570212841034,-0.058440063148736954,-0.9111334681510925,-0.2010873258113861,-0.2575123608112335,-0.267642617225647,0.08771328628063202,0.4196832478046417,-0.9436218738555908,0.47242555022239685,-0.5843294262886047,0.42587563395500183,2,train
TCGA-FX-A3NJ-01A,0.29208943247795105,0.07453770935535431,-0.04446041211485863,-0.06713131070137024,0.4658973217010498,-0.5210317373275757,-0.08076529949903488,-0.25291264057159424,0.3823544383049011,-0.025962991639971733,0.7287222743034363,0.6016861796379089,0.2624211311340332,-0.09742395579814911,-0.11295733600854874,2,train
TCGA-DX-A1L3-01A,-0.47921159863471985,-0.32644423842430115,-0.15543238818645477,0.06240857020020485,0.3559724688529968,-0.11593922227621078,-0.07173708081245422,-0.09225723147392273,-0.09364339709281921,0.10459116846323013,-0.5332589745521545,0.18491899967193604,-0.14922058582305908,-0.011867848224937916,0.13426020741462708,0,train
TCGA-X2-A95T-01A,0.6268596053123474,-0.14727450907230377,-0.21196456253528595,-0.17792703211307526,1.0348443984985352,-0.6237637400627136,0.6104604005813599,0.4243564307689667,0.27070677280426025,-0.1654960662126541,0.31824830174446106,-0.4097595512866974,0.3928922712802887,-0.5753171443939209,-0.04545445367693901,2,train
TCGA-WK-A8XX-01A,-0.060303911566734314,0.28944554924964905,-0.1276068389415741,-0.1051776334643364,0.4820249676704407,-0.23523539304733276,0.3789355456829071,0.727817177772522,-0.4601432681083679,-0.2059342861175537,0.619376003742218,0.0509924553334713,0.21305908262729645,0.7629370093345642,-0.43014591932296753,2,train
TCGA-DX-A1KW-01A,0.5519989728927612,-0.5743372440338135,0.1323958933353424,0.44142478704452515,-0.49891573190689087,0.19762477278709412,-0.5304903388023376,0.22856098413467407,-0.05121510103344917,-0.12329146265983582,-0.38637879490852356,0.1638801395893097,-0.29295405745506287,0.5931797623634338,0.17606225609779358,0,train
TCGA-VT-A80J-01A,-1.5638952255249023,-0.09645584225654602,-0.4061148762702942,-0.5487203001976013,-0.9224879741668701,-0.24569299817085266,-0.8538264632225037,-3.2114787101745605,-1.5347673892974854,0.6730068325996399,-0.024990102276206017,-0.5488853454589844,0.7505234479904175,-0.27225321531295776,2.1063077449798584,3,train
TCGA-DX-A6B7-01A,0.4052242636680603,0.17495955526828766,-0.45109322667121887,0.5368111729621887,0.1498717963695526,-0.6137515902519226,0.06811199337244034,-0.6850318312644958,0.5051776766777039,0.12039890885353088,0.46195465326309204,0.37639349699020386,-0.04590073227882385,0.3188551068305969,0.3191622197628021,2,train
TCGA-3R-A8YX-01A,-0.25510355830192566,0.2375098168849945,-0.2183244526386261,0.03232710063457489,-0.6750895977020264,0.2670598030090332,-0.7431917786598206,0.9077984094619751,-0.2668415307998657,-0.37334081530570984,-0.6772463321685791,-0.16842111945152283,0.07556267827749252,0.5995140671730042,-0.8182175755500793,0,train
TCGA-DX-A2J0-01A,-0.06725341826677322,-0.33757126331329346,0.5455774068832397,-0.04705425724387169,0.7064173221588135,0.4225526452064514,-0.35909736156463623,0.052702397108078,-0.19309844076633453,0.0972229391336441,0.14289166033267975,0.06443136930465698,-0.24723775684833527,0.05871685966849327,0.6485345363616943,0,train
TCGA-IE-A4EH-01A,0.41944223642349243,-0.006502983625978231,-0.500278115272522,0.5992860794067383,0.9721234440803528,-0.6790106892585754,0.4725201427936554,-0.4508335292339325,-0.020227236673235893,-0.4417473375797272,0.041557539254426956,-0.7102087140083313,0.031127069145441055,-0.26533180475234985,0.35019803047180176,2,train
TCGA-X6-A8C2-01A,0.5534529089927673,0.6610099077224731,0.24316419661045074,-0.08883968740701675,0.544048547744751,0.6668825149536133,0.20363673567771912,0.3059673607349396,-0.4640655517578125,-0.13325536251068115,-0.3030211627483368,0.176051065325737,-0.2422834038734436,-0.15459781885147095,-0.5417174100875854,3,train
TCGA-JV-A5VE-01A,0.349498450756073,0.0753069519996643,0.22302085161209106,0.17386507987976074,0.3174888789653778,-0.6246418952941895,0.6610820293426514,-0.4260762929916382,0.5574020147323608,0.1225850060582161,-0.03284331038594246,-0.4567185640335083,-0.24883460998535156,-0.19484256207942963,-0.011255279183387756,2,train
TCGA-3B-A9HJ-01A,-0.17399734258651733,0.09275750815868378,0.7682850956916809,-0.21971502900123596,0.1421654373407364,-0.5697951316833496,-0.2608170807361603,-0.15891331434249878,-0.22434590756893158,0.14194265007972717,-0.35802391171455383,0.3794642388820648,0.23415501415729523,0.20751328766345978,0.292947918176651,0,train
TCGA-WP-A9GB-01A,0.3121334910392761,-0.12510819733142853,-0.3798754811286926,1.0218985080718994,-0.6320401430130005,-0.5879436135292053,-0.010906805284321308,-0.08544427901506424,-0.391414612531662,-0.2030019760131836,0.5338051915168762,-0.9813248515129089,0.03391547128558159,-0.4275761842727661,-0.09601467847824097,2,train
TCGA-DX-A48P-01A,-0.3717288076877594,0.11044998466968536,-0.27534762024879456,0.33297404646873474,0.6467654705047607,-0.6207165122032166,0.07115951180458069,-0.04183042049407959,0.35688191652297974,0.08768016844987869,0.7275463938713074,0.1780053675174713,7.192100019892678e-05,-0.06806387007236481,0.7819773554801941,2,train
TCGA-DX-A1L0-01A,0.02454804629087448,-0.6155271530151367,0.18994994461536407,0.2792206108570099,-0.04924127086997032,0.7939107418060303,0.4043198227882385,0.42805951833724976,-0.29311707615852356,-0.2547973394393921,0.07405197620391846,0.21168604493141174,0.48785990476608276,0.333628386259079,-0.25240886211395264,0,train
TCGA-K1-A3PN-01A,-0.06367874890565872,0.2000516951084137,-0.25942593812942505,-0.1796947568655014,0.5368718504905701,-0.12672409415245056,0.042101308703422546,-0.2510158121585846,0.6863974332809448,-0.7066489458084106,0.6994951963424683,-0.19438108801841736,-0.3476053774356842,0.5438235402107239,-0.1309029757976532,2,train
TCGA-DX-A8BZ-01A,-0.38845765590667725,0.18583570420742035,-0.4443850517272949,-0.03643587976694107,0.7656642198562622,0.2339865118265152,0.05694369971752167,-0.11233192682266235,0.34198886156082153,0.43267321586608887,-0.6692853569984436,0.04695368558168411,0.12099075317382812,-0.4267894923686981,-0.44091519713401794,2,train
TCGA-DX-A7EF-01A,-0.5215560793876648,0.18500640988349915,-0.44017404317855835,0.09760236740112305,-0.2383180856704712,0.5304144620895386,-0.4618503153324127,0.5387846231460571,-0.012337760999798775,-0.31566953659057617,-0.25577643513679504,-0.10568661242723465,0.2989175617694855,-0.5512651801109314,-0.8425326943397522,3,train
