Source,Target
20,34
20,40
20,82
20,92
20,99
20,143
20,147
20,149
21,0
21,5
21,9
21,13
21,18
21,27
21,42
21,55
21,60
21,103
21,113
21,120
21,142
22,1
22,20
22,25
22,40
22,80
22,82
22,90
22,99
22,121
22,143
22,149
22,158
23,25
23,33
23,39
23,40
23,53
23,80
23,115
23,143
23,149
23,158
23,159
24,15
24,29
24,41
24,50
24,55
24,76
24,83
24,91
24,108
24,132
24,136
24,139
24,146
24,161
25,6
25,20
25,22
25,23
25,33
25,34
25,40
25,53
25,57
25,69
25,82
25,99
25,115
25,143
25,144
25,147
25,149
25,157
26,38
26,44
26,52
26,59
26,61
26,63
26,73
26,84
26,88
26,109
26,111
26,131
26,136
26,139
26,145
26,146
26,154
27,0
27,5
27,9
27,13
27,21
27,28
27,108
27,113
27,124
27,133
28,13
28,15
28,17
28,27
28,37
28,52
28,76
28,85
28,91
28,108
28,119
28,133
28,134
28,155
29,0
29,3
29,5
29,9
29,24
29,41
29,42
29,55
29,58
29,89
29,94
29,102
29,104
29,111
29,113
29,139
29,145
29,151
29,163
30,4
30,16
30,48
30,65
30,75
30,85
30,92
30,119
30,135
30,137
30,141
30,150
31,11
31,12
31,19
31,36
31,43
31,49
31,62
31,64
31,74
31,81
31,98
31,114
31,129
31,138
31,140
32,34
32,36
32,40
32,43
32,46
32,48
32,53
32,66
32,105
32,130
32,150
32,160
33,10
33,23
33,25
33,39
33,40
33,53
33,72
33,80
33,143
33,149
33,158
33,159
34,2
34,20
34,25
34,32
34,39
34,40
34,46
34,53
34,80
34,82
34,123
34,147
34,149
35,1
35,36
35,41
35,43
35,45
35,67
35,71
35,74
35,78
35,92
35,96
35,97
35,98
35,100
35,105
35,107
35,116
35,118
35,125
35,138
35,153
35,161
36,31
36,32
36,35
36,43
36,45
36,48
36,49
36,51
36,62
36,67
36,70
36,74
36,78
36,81
36,85
36,86
36,93
36,95
36,98
36,100
36,107
36,110
36,118
36,119
36,125
36,129
36,130
36,132
36,133
36,134
36,138
36,140
36,141
36,150
36,153
36,162
37,15
37,28
37,76
37,79
37,91
37,102
37,108
37,111
37,122
37,133
37,136
37,146
37,148
38,14
38,15
38,26
38,50
38,52
38,59
38,61
38,63
38,84
38,88
38,109
38,111
38,128
38,131
38,154
39,2
39,23
39,33
39,34
39,40
39,47
39,80
39,82
39,115
39,137
39,143
39,158
39,159
40,6
40,8
40,20
40,22
40,23
40,25
40,32
40,33
40,34
40,39
40,46
40,53
40,57
40,80
40,82
40,99
40,115
40,143
40,144
40,147
40,149
40,157
41,3
41,24
41,29
41,35
41,45
41,55
41,67
41,89
41,100
41,142
41,145
42,5
42,13
42,18
42,21
42,29
42,94
42,113
42,122
42,124
42,133
43,11
43,12
43,19
43,31
43,32
43,35
43,36
43,45
43,48
43,49
43,62
43,64
43,70
43,74
43,78
43,81
43,85
43,93
43,95
43,98
43,100
43,110
43,125
43,130
43,138
43,140
43,141
43,142
43,150
43,153
44,26
44,73
44,84
44,88
44,89
44,104
44,108
44,131
44,132
44,146
45,35
45,36
45,41
45,43
45,67
45,74
45,78
45,96
45,98
45,100
45,107
45,116
45,125
45,153
45,161
46,7
46,32
46,34
46,40
46,47
46,53
46,66
46,72
46,117
46,121
46,123
46,127
46,150
46,159
47,2
47,39
47,46
47,66
47,72
47,117
47,121
47,123
47,127
47,137
48,4
48,7
48,16
48,30
48,32
48,36
48,43
48,51
48,65
48,66
48,68
48,69
48,72
48,77
48,78
48,85
48,87
48,93
48,112
48,119
48,126
48,127
48,130
48,132
48,134
48,137
48,141
48,150
48,153
48,160
49,11
49,12
49,31
49,36
49,43
49,70
49,81
49,93
49,98
49,130
49,138
50,15
50,17
50,24
50,38
50,59
50,83
50,88
50,91
50,108
50,111
51,36
51,48
51,78
51,83
51,85
51,86
51,93
51,107
51,110
51,116
51,119
51,130
51,132
51,134
51,141
51,150
51,153
51,156
51,162
52,13
52,26
52,28
52,38
52,59
52,61
52,63
52,84
52,88
52,108
52,131
52,148
52,152
53,7
53,10
53,23
53,25
53,32
53,33
53,34
53,40
53,46
53,57
53,66
53,72
53,80
53,99
53,115
53,117
53,121
53,123
53,127
53,147
53,157
53,159
53,160
54,8
54,16
54,75
54,77
54,79
54,90
54,112
54,115
54,117
54,135
54,137
55,0
55,9
55,21
55,24
55,29
55,41
55,94
55,101
55,145
55,151
55,163
56,0
56,13
56,58
56,73
56,84
56,103
56,104
56,113
56,122
56,133
56,148
57,6
57,7
57,25
57,40
57,53
57,79
57,144
57,147
57,149
57,157
58,0
58,3
58,29
58,56
58,89
58,94
58,95
58,104
58,113
58,122
58,163
59,14
59,15
59,26
59,38
59,50
59,52
59,83
59,88
59,119
59,128
59,131
59,152
59,154
59,155
60,10
60,13
60,21
60,69
60,89
60,113
60,121
60,126
60,133
60,144
61,3
61,17
61,18
61,26
61,38
61,52
61,63
61,84
61,94
61,109
61,111
61,131
61,145
61,151
61,152
61,163
62,12
62,19
62,31
62,36
62,43
62,64
62,81
62,85
62,95
62,98
62,114
62,130
62,140
62,141
62,142
62,150
62,160
63,17
63,26
63,38
63,52
63,61
63,88
63,109
63,131
63,145
63,151
64,11
64,12
64,19
64,31
64,43
64,62
64,74
64,98
64,114
64,129
64,140
65,4
65,30
65,48
65,68
65,75
65,77
65,85
65,87
65,93
65,137
66,7
66,32
66,46
66,47
66,48
66,53
66,72
66,117
66,123
66,127
66,159
66,160
67,1
67,17
67,35
67,36
67,41
67,45
67,71
67,74
67,78
67,83
67,96
67,97
67,100
67,105
67,107
67,116
67,118
67,125
67,134
67,153
67,161
68,4
68,16
68,48
68,65
68,75
68,77
68,112
68,126
68,135
68,137
69,6
69,7
69,10
69,25
69,48
69,60
69,126
69,132
69,136
69,157
69,158
70,5
70,11
70,36
70,43
70,49
70,89
70,95
70,102
70,114
70,124
70,129
70,130
70,133
70,140
71,17
71,35
71,67
71,83
71,92
71,96
71,97
71,105
71,118
71,156
72,33
72,46
72,47
72,48
72,53
72,66
72,80
72,115
72,121
72,123
72,127
72,159
72,160
73,13
73,26
73,44
73,56
73,84
73,89
73,104
73,108
73,131
73,132
74,12
74,31
74,35
74,36
74,43
74,45
74,64
74,67
74,98
74,100
74,107
75,2
75,4
75,16
75,30
75,54
75,65
75,68
75,77
75,90
75,92
75,112
75,137
76,13
76,15
76,24
76,28
76,37
76,91
76,108
76,117
76,120
76,146
77,16
77,48
77,54
77,65
77,68
77,75
77,79
77,87
77,90
77,92
77,112
77,115
77,126
77,135
77,137
77,139
77,160
78,35
78,36
78,43
78,45
78,48
78,51
78,67
78,85
78,93
78,96
78,100
78,104
78,105
78,107
78,110
78,116
78,118
78,119
78,125
78,130
78,132
78,134
78,141
78,150
78,153
78,156
78,161
78,162
79,6
79,8
79,16
79,37
79,54
79,57
79,77
79,112
79,126
79,144
80,1
80,22
80,23
80,33
80,34
80,39
80,40
80,53
80,72
80,158
80,159
80,160
81,11
81,31
81,36
81,43
81,49
81,62
81,95
81,98
81,113
81,130
81,142
82,1
82,20
82,22
82,25
82,34
82,39
82,40
82,87
82,143
82,149
82,158
83,15
83,17
83,24
83,50
83,51
83,59
83,67
83,71
83,85
83,97
83,105
83,106
83,107
83,119
83,128
83,134
83,141
83,153
83,156
83,161
84,13
84,26
84,38
84,44
84,52
84,56
84,61
84,73
84,94
84,131
85,4
85,14
85,28
85,30
85,36
85,43
85,48
85,51
85,62
85,65
85,78
85,83
85,86
85,93
85,108
85,119
85,130
85,132
85,134
85,141
85,153
85,155
85,162
86,36
86,51
86,85
86,106
86,119
86,134
86,141
86,153
86,156
86,162
87,16
87,48
87,65
87,77
87,82
87,92
87,93
87,126
87,135
87,144
87,150
88,14
88,26
88,38
88,44
88,50
88,52
88,59
88,63
88,93
88,101
88,103
88,109
88,119
88,128
88,131
88,132
88,136
88,141
88,152
88,154
89,5
89,9
89,17
89,29
89,41
89,44
89,58
89,60
89,70
89,73
89,95
89,102
89,104
89,118
89,124
89,130
89,132
89,133
89,142
90,16
90,22
90,54
90,75
90,77
90,92
90,101
90,117
90,135
90,158
91,15
91,24
91,28
91,37
91,50
91,76
91,108
91,113
91,122
91,136
91,146
92,2
92,16
92,20
92,30
92,35
92,71
92,75
92,77
92,87
92,90
92,97
92,105
92,112
92,135
93,14
93,36
93,43
93,48
93,49
93,51
93,65
93,78
93,85
93,87
93,88
93,119
93,130
93,138
93,141
93,153
93,154
93,160
94,0
94,3
94,13
94,18
94,29
94,42
94,55
94,58
94,61
94,84
94,95
94,103
94,111
94,113
94,120
94,122
94,145
94,146
94,148
94,151
94,163
95,0
95,5
95,36
95,43
95,58
95,62
95,70
95,81
95,89
95,94
95,103
95,113
95,118
95,122
95,129
95,130
95,131
95,132
95,142
95,145
95,151
95,152
95,163
96,17
96,35
96,45
96,67
96,71
96,78
96,97
96,100
96,107
96,109
96,116
96,118
96,138
97,35
97,67
97,71
97,83
97,92
97,96
97,100
97,105
97,106
97,107
97,116
98,11
98,12
98,19
98,31
98,35
98,36
98,43
98,45
98,49
98,62
98,64
98,74
98,81
98,100
98,102
98,114
98,129
98,138
98,140
98,157
99,6
99,8
99,20
99,22
99,25
99,40
99,53
99,143
99,147
99,149
100,1
100,35
100,36
100,41
100,43
100,45
100,67
100,74
100,78
100,96
100,97
100,98
100,105
100,107
100,116
100,138
100,141
100,153
100,157
100,161
100,162
101,55
101,88
101,90
101,118
101,128
101,139
101,145
101,151
101,152
101,154
102,5
102,11
102,29
102,37
102,70
102,89
102,98
102,114
102,129
102,133
102,140
103,0
103,21
103,56
103,88
103,94
103,95
103,113
103,122
103,131
103,145
103,148
103,163
104,0
104,5
104,29
104,44
104,56
104,58
104,73
104,78
104,89
104,124
104,132
104,133
104,153
105,32
105,35
105,67
105,71
105,78
105,83
105,92
105,97
105,100
105,106
105,116
105,128
105,152
105,156
106,14
106,83
106,86
106,97
106,105
106,119
106,128
106,155
106,156
106,161
107,1
107,4
107,35
107,36
107,45
107,51
107,67
107,74
107,78
107,83
107,96
107,97
107,100
107,116
107,125
107,141
107,153
107,161
107,162
108,13
108,15
108,17
108,24
108,27
108,28
108,37
108,44
108,50
108,52
108,73
108,76
108,85
108,91
108,119
108,122
108,124
108,132
108,133
108,134
108,136
108,148
109,17
109,26
109,38
109,61
109,63
109,88
109,96
109,131
109,152
109,154
110,36
110,43
110,51
110,78
110,130
110,141
110,150
110,153
110,156
110,162
111,6
111,15
111,26
111,29
111,37
111,38
111,50
111,61
111,94
111,126
111,128
111,136
111,139
111,146
112,2
112,8
112,16
112,48
112,54
112,68
112,75
112,77
112,79
112,92
112,115
112,117
112,126
112,135
113,0
113,3
113,9
113,13
113,18
113,21
113,27
113,29
113,42
113,56
113,58
113,60
113,81
113,91
113,94
113,95
113,103
113,120
113,122
113,148
113,151
113,163
114,5
114,19
114,31
114,62
114,64
114,70
114,98
114,102
114,129
114,140
115,2
115,8
115,16
115,23
115,25
115,39
115,40
115,53
115,54
115,72
115,77
115,112
115,137
115,147
115,157
115,160
116,1
116,35
116,45
116,51
116,67
116,78
116,96
116,97
116,100
116,105
116,107
116,141
116,153
116,161
117,14
117,46
117,47
117,53
117,54
117,66
117,76
117,90
117,112
117,121
117,123
117,127
117,136
117,149
117,155
118,35
118,36
118,67
118,71
118,78
118,89
118,95
118,96
118,101
118,125
118,130
118,134
119,14
119,28
119,30
119,36
119,48
119,51
119,59
119,78
119,83
119,85
119,86
119,88
119,93
119,106
119,108
119,130
119,134
119,141
119,153
119,155
119,156
119,162
120,0
120,14
120,15
120,18
120,21
120,76
120,94
120,113
120,122
120,131
121,22
121,46
121,47
121,53
121,60
121,72
121,117
121,123
121,127
121,149
122,3
122,13
122,18
122,37
122,42
122,56
122,58
122,91
122,94
122,95
122,103
122,108
122,113
122,120
122,124
122,133
122,146
122,148
123,2
123,7
123,34
123,46
123,47
123,53
123,66
123,72
123,117
123,121
123,127
123,159
124,5
124,9
124,27
124,42
124,70
124,89
124,104
124,108
124,122
124,132
124,133
124,162
125,11
125,35
125,36
125,43
125,45
125,67
125,78
125,107
125,118
125,134
125,162
126,10
126,16
126,48
126,60
126,68
126,69
126,77
126,79
126,87
126,111
126,112
126,133
126,135
126,139
126,157
127,2
127,7
127,46
127,47
127,48
127,53
127,66
127,72
127,117
127,121
127,123
127,159
128,14
128,38
128,59
128,83
128,88
128,101
128,105
128,106
128,111
128,139
128,152
128,154
128,155
128,161
129,6
129,19
129,31
129,36
129,64
129,70
129,95
129,98
129,102
129,114
129,138
129,140
130,11
130,19
130,32
130,36
130,43
130,48
130,49
130,51
130,62
130,70
130,78
130,81
130,85
130,89
130,93
130,95
130,110
130,118
130,119
130,133
130,141
130,142
130,150
130,152
131,14
131,26
131,38
131,44
131,52
131,59
131,61
131,63
131,73
131,84
131,88
131,95
131,103
131,109
131,120
131,148
131,152
132,0
132,5
132,13
132,17
132,24
132,36
132,44
132,48
132,51
132,69
132,73
132,78
132,85
132,88
132,89
132,95
132,104
132,108
132,124
132,133
132,134
132,141
132,153
133,5
133,9
133,13
133,27
133,28
133,36
133,37
133,42
133,56
133,60
133,70
133,89
133,102
133,104
133,108
133,122
133,124
133,126
133,130
133,132
134,17
134,28
134,36
134,48
134,51
134,67
134,78
134,83
134,85
134,86
134,108
134,118
134,119
134,125
134,132
134,141
134,153
134,156
134,162
135,16
135,30
135,54
135,68
135,77
135,87
135,90
135,92
135,112
135,126
135,137
135,150
136,10
136,15
136,24
136,26
136,37
136,69
136,88
136,91
136,108
136,111
136,117
136,146
137,4
137,16
137,30
137,39
137,47
137,48
137,54
137,65
137,68
137,75
137,77
137,115
137,135
138,12
138,19
138,31
138,35
138,36
138,43
138,49
138,93
138,96
138,98
138,100
138,129
139,15
139,24
139,26
139,29
139,77
139,101
139,111
139,126
139,128
139,140
139,151
139,154
140,31
140,36
140,43
140,62
140,64
140,70
140,98
140,102
140,114
140,129
140,139
141,4
141,30
141,36
141,43
141,48
141,51
141,62
141,78
141,83
141,85
141,86
141,88
141,93
141,100
141,107
141,110
141,116
141,119
141,130
141,132
141,134
141,150
141,153
141,156
141,162
142,3
142,9
142,19
142,21
142,41
142,43
142,62
142,81
142,89
142,95
142,130
143,20
143,22
143,23
143,25
143,33
143,39
143,40
143,82
143,99
143,149
144,6
144,7
144,8
144,19
144,25
144,40
144,57
144,60
144,79
144,87
144,147
144,149
144,157
145,26
145,29
145,41
145,55
145,61
145,63
145,94
145,95
145,101
145,103
145,151
145,163
146,15
146,24
146,26
146,37
146,44
146,76
146,91
146,94
146,111
146,122
146,136
147,6
147,7
147,8
147,20
147,25
147,34
147,40
147,53
147,57
147,99
147,115
147,144
147,149
147,157
148,13
148,37
148,52
148,56
148,94
148,103
148,108
148,113
148,122
148,131
149,8
149,20
149,22
149,23
149,25
149,33
149,34
149,40
149,57
149,82
149,99
149,117
149,121
149,143
149,144
149,147
149,158
150,30
150,32
150,36
150,43
150,46
150,48
150,51
150,62
150,78
150,87
150,110
150,130
150,135
150,141
150,153
150,156
151,0
151,3
151,29
151,55
151,61
151,63
151,94
151,95
151,101
151,113
151,139
151,145
151,163
152,14
152,52
152,59
152,61
152,88
152,95
152,101
152,105
152,109
152,128
152,130
152,131
152,154
152,155
153,35
153,36
153,43
153,45
153,48
153,51
153,67
153,78
153,83
153,85
153,86
153,93
153,100
153,104
153,107
153,110
153,116
153,119
153,132
153,134
153,141
153,150
153,156
153,161
153,162
154,14
154,26
154,38
154,59
154,88
154,93
154,101
154,109
154,128
154,139
154,152
155,14
155,15
155,28
155,59
155,85
155,106
155,117
155,119
155,128
155,152
156,17
156,51
156,71
156,78
156,83
156,86
156,105
156,106
156,110
156,119
156,134
156,141
156,150
156,153
157,1
157,6
157,7
157,10
157,25
157,40
157,53
157,57
157,69
157,98
157,100
157,115
157,126
157,144
157,147
158,10
158,22
158,23
158,33
158,39
158,69
158,80
158,82
158,90
158,149
158,159
159,1
159,23
159,33
159,39
159,46
159,53
159,66
159,72
159,80
159,123
159,127
159,158
160,32
160,48
160,53
160,62
160,66
160,72
160,77
160,80
160,93
160,115
161,24
161,35
161,45
161,67
161,78
161,83
161,100
161,106
161,107
161,116
161,128
161,153
162,36
162,51
162,78
162,85
162,86
162,100
162,107
162,110
162,119
162,124
162,125
162,134
162,141
162,153
163,29
163,55
163,58
163,61
163,94
163,95
163,103
163,113
163,145
163,151
164,169
164,172
164,174
164,181
164,185
164,187
164,189
164,194
164,195
164,201
165,167
165,171
165,175
165,179
165,183
165,188
165,191
165,192
165,199
165,203
165,204
166,171
166,182
166,184
166,196
166,200
166,202
167,165
167,171
167,175
167,179
167,183
167,188
167,191
167,192
167,196
167,199
167,203
168,170
168,176
168,177
168,178
168,197
169,164
169,172
169,174
169,181
169,185
169,187
169,189
169,193
169,194
169,195
169,201
170,168
170,173
170,178
170,186
170,197
171,165
171,166
171,167
171,175
171,179
171,183
171,184
171,188
171,191
171,192
171,196
171,200
171,202
171,203
172,164
172,169
172,180
172,181
172,187
172,189
172,190
172,194
172,195
172,201
173,170
173,178
173,181
173,186
173,187
173,193
173,201
174,164
174,169
174,180
174,185
174,189
174,190
174,193
174,195
175,165
175,167
175,171
175,179
175,183
175,184
175,188
175,191
175,192
175,199
175,203
175,204
176,168
176,177
176,186
176,192
176,197
176,204
177,168
177,176
177,192
177,197
177,199
177,204
178,168
178,170
178,173
178,186
179,165
179,167
179,171
179,175
179,183
179,184
179,188
179,191
179,192
179,199
179,203
179,204
180,172
180,174
180,185
180,189
180,190
180,193
180,194
181,164
181,169
181,172
181,173
181,185
181,187
181,189
181,190
181,194
181,195
181,201
182,166
182,184
182,194
182,200
183,165
183,167
183,171
183,175
183,179
183,188
183,191
183,192
183,199
183,202
183,203
183,204
184,166
184,171
184,175
184,179
184,182
184,191
184,192
184,203
185,164
185,169
185,174
185,180
185,181
185,187
185,189
185,190
185,193
185,195
185,201
186,170
186,173
186,176
186,178
187,164
187,169
187,172
187,173
187,181
187,185
187,189
187,190
187,193
187,195
187,201
188,165
188,167
188,171
188,175
188,179
188,183
188,191
188,192
188,199
188,203
189,164
189,169
189,172
189,174
189,180
189,181
189,185
189,187
189,190
189,193
189,195
189,201
190,172
190,174
190,180
190,181
190,185
190,187
190,189
190,193
190,194
190,201
191,165
191,167
191,171
191,175
191,179
191,183
191,184
191,188
191,192
191,199
191,203
191,204
192,165
192,167
192,171
192,175
192,176
192,177
192,179
192,183
192,184
192,188
192,191
192,199
192,203
192,204
193,169
193,173
193,174
193,180
193,185
193,187
193,189
193,190
193,197
193,201
194,164
194,169
194,172
194,180
194,181
194,182
194,190
194,195
194,201
195,164
195,169
195,172
195,174
195,181
195,185
195,187
195,189
195,194
195,201
196,166
196,167
196,171
196,200
196,202
197,168
197,170
197,176
197,177
197,193
198,204
199,165
199,167
199,175
199,177
199,179
199,183
199,188
199,191
199,192
199,204
200,166
200,171
200,182
200,196
200,202
201,164
201,169
201,172
201,173
201,181
201,185
201,187
201,189
201,190
201,193
201,194
201,195
202,166
202,171
202,183
202,196
202,200
203,165
203,167
203,171
203,175
203,179
203,183
203,184
203,188
203,191
203,192
204,165
204,175
204,176
204,177
204,179
204,183
204,191
204,192
204,198
204,199
