Source,Target
56,58
56,84
56,89
56,104
56,124
57,144
57,149
57,147
57,157
57,6
57,60
57,111
57,151
57,3
57,122
58,29
58,113
58,41
58,0
58,3
58,56
58,94
58,104
58,84
58,89
59,88
59,14
59,15
59,50
59,108
59,128
59,17
59,85
59,83
59,119
60,69
60,57
60,142
60,89
60,144
60,10
60,122
60,6
60,157
60,73
61,26
61,151
61,111
61,3
61,145
61,63
61,88
61,94
61,131
61,52
62,5
62,36
62,85
62,98
62,150
62,160
62,119
62,130
62,81
62,31
63,109
63,61
63,26
63,3
63,151
63,152
63,131
63,145
63,95
63,139
64,31
64,98
64,114
64,12
64,138
64,19
64,129
64,8
64,11
64,74
65,87
65,4
65,160
65,30
65,137
65,48
65,135
65,150
65,92
65,1
66,123
66,127
66,7
66,53
66,150
66,48
66,32
66,46
66,141
66,157
67,107
67,45
67,35
67,100
67,153
67,116
67,36
67,51
67,162
67,83
68,16
68,75
68,135
68,66
68,77
68,137
68,126
68,48
68,112
68,87
69,10
69,60
69,126
69,157
69,7
69,25
69,136
69,6
69,144
69,89
70,89
70,95
70,133
70,130
70,124
70,36
70,129
70,27
70,5
70,113
71,109
71,97
71,125
71,92
71,87
71,20
71,105
71,65
71,1
71,11
72,47
72,127
72,46
72,123
72,2
72,80
72,53
72,115
72,66
72,33
73,44
73,84
73,89
73,56
73,104
73,131
73,26
73,148
73,41
73,122
74,98
74,35
74,100
74,36
74,45
74,67
74,86
74,31
74,43
74,107
75,16
75,135
75,77
75,2
75,68
75,92
75,54
75,112
75,30
75,87
76,28
76,15
76,108
76,146
76,91
76,120
76,37
76,24
76,13
76,119
77,16
77,115
77,135
77,92
77,128
77,137
77,75
77,97
77,48
77,2
78,141
78,150
78,51
78,153
78,100
78,134
78,116
78,132
78,156
78,35
79,8
79,126
79,6
79,54
79,136
79,135
79,87
79,129
79,144
79,91
80,23
80,34
80,39
80,159
80,1
80,33
80,115
80,40
80,72
80,123
81,5
81,36
81,142
81,31
81,43
81,130
81,9
81,95
81,125
81,89
82,143
82,22
82,149
82,99
82,20
82,1
82,25
82,2
82,33
82,157
83,15
83,67
83,119
83,107
83,85
83,128
83,17
83,35
83,59
83,153
84,148
84,3
84,122
84,56
84,52
84,131
84,73
84,58
84,113
84,41
85,119
85,93
85,130
85,36
85,48
85,51
85,141
85,153
85,150
85,133
86,106
86,162
86,74
86,134
86,36
86,141
86,119
86,110
86,51
86,85
87,65
87,112
87,48
87,16
87,8
87,77
87,20
87,54
87,75
87,92
88,132
88,103
88,141
88,59
88,51
88,156
88,122
88,153
88,26
88,108
89,124
89,133
89,104
89,70
89,41
89,113
89,142
89,95
89,130
89,29
90,101
90,158
90,75
90,92
90,135
90,54
90,77
90,16
90,128
90,117
91,108
91,15
91,146
91,37
91,119
91,28
91,111
91,136
91,17
91,76
92,97
92,16
92,77
92,2
92,35
92,98
92,134
92,100
92,4
92,54
93,85
93,48
93,119
93,130
93,36
93,51
93,141
93,153
93,150
93,5
94,113
94,41
94,29
94,95
94,27
94,151
94,61
94,18
94,58
94,0
95,113
95,130
95,70
95,94
95,0
95,142
95,89
95,9
95,133
95,27
96,32
96,35
96,118
96,67
96,115
96,138
96,100
96,107
96,157
96,45
97,92
97,77
97,35
97,115
97,67
97,96
97,138
97,100
97,107
97,141
98,31
98,35
98,64
98,36
98,138
98,100
98,74
98,43
98,45
98,150
99,149
99,25
99,20
99,157
99,40
99,82
99,147
99,22
99,6
99,129
100,35
100,116
100,107
100,45
100,67
100,78
100,141
100,153
100,51
100,150
101,90
101,118
101,110
101,154
101,139
101,128
101,151
101,145
101,88
101,77
102,129
102,138
102,98
102,70
102,99
102,8
102,64
102,133
102,89
102,19
103,88
103,21
103,113
103,0
103,142
103,122
103,5
103,9
103,130
103,95
104,89
104,132
104,124
104,133
104,41
104,58
104,113
104,29
104,103
104,153
105,162
105,156
105,35
105,67
105,100
105,107
105,116
105,153
105,45
105,106
106,86
106,128
106,83
106,105
106,15
106,74
106,97
106,14
106,162
106,35
107,45
107,67
107,35
107,100
107,153
107,51
107,116
107,36
107,141
107,162
108,133
108,28
108,134
108,132
108,91
108,119
108,13
108,141
108,88
108,156
109,63
109,17
109,61
109,26
109,152
109,95
109,38
109,96
109,131
109,52
110,162
110,78
110,141
110,51
110,153
110,150
110,32
110,36
110,100
110,128
111,139
111,37
111,61
111,126
111,26
111,6
111,15
111,17
111,94
111,113
112,135
112,16
112,48
112,8
112,126
112,77
112,54
112,87
112,92
112,99
113,94
113,95
113,29
113,0
113,41
113,9
113,142
113,55
113,27
113,21
114,19
114,64
114,31
114,98
114,142
114,129
114,49
114,102
114,8
114,140
115,77
115,2
115,40
115,34
115,157
115,16
115,53
115,23
115,25
115,39
116,100
116,35
116,161
116,107
116,78
116,45
116,67
116,153
116,156
116,141
117,127
117,121
117,14
117,22
117,46
117,123
117,66
117,53
117,149
117,158
118,130
118,134
118,78
118,96
118,36
118,156
118,88
118,153
118,141
118,35
119,85
119,51
119,141
119,93
119,36
119,153
119,130
119,48
119,134
119,150
120,18
120,27
120,142
120,113
120,52
120,28
120,15
120,21
120,13
120,94
121,117
121,127
121,22
121,20
121,46
121,149
121,53
121,99
121,82
121,87
122,133
122,148
122,142
122,113
122,88
122,130
122,103
122,56
122,84
122,124
123,127
123,66
123,46
123,7
123,150
123,48
123,159
123,72
123,47
123,36
124,89
124,133
124,104
124,70
124,130
124,108
124,122
124,36
124,48
124,119
125,36
125,67
125,130
125,153
125,85
125,51
125,95
125,45
125,119
125,35
126,111
126,135
126,157
126,6
126,48
126,112
126,16
126,8
126,37
126,79
127,123
127,66
127,46
127,117
127,53
127,47
127,2
127,72
127,7
127,48
128,77
128,83
128,106
128,59
128,15
128,155
128,161
128,139
128,107
128,85
129,8
129,6
129,19
129,102
129,138
129,99
129,98
129,70
129,142
129,130
130,36
130,85
130,93
130,48
130,119
130,133
130,95
130,51
130,141
130,153
131,52
131,26
131,148
131,3
131,61
131,38
131,84
131,122
131,142
131,13
132,141
132,78
132,134
132,88
132,104
132,150
132,156
132,51
132,108
132,153
133,124
133,89
133,130
133,108
133,142
133,36
133,122
133,119
133,70
133,85
134,141
134,156
134,51
134,78
134,153
134,132
134,36
134,119
134,150
134,35
135,54
135,112
135,77
135,16
135,75
135,126
135,137
135,68
135,92
135,4
136,91
136,111
136,146
136,126
136,41
136,55
136,84
136,93
136,163
136,103
137,4
137,30
137,77
137,135
137,16
137,115
137,68
137,80
137,39
137,75
138,98
138,64
138,35
138,36
138,31
138,129
138,102
138,40
138,96
138,32
139,111
139,61
139,154
139,26
139,151
139,128
139,59
139,140
139,40
139,88
140,19
140,130
140,133
140,98
140,129
140,37
140,122
140,139
140,111
140,8
141,51
141,150
141,153
141,134
141,78
141,119
141,36
141,85
141,48
141,132
142,133
142,113
142,56
142,122
142,95
142,89
142,21
142,120
142,81
142,103
143,82
143,149
143,20
143,99
143,22
143,25
143,33
143,157
143,158
143,53
144,6
144,57
144,147
144,157
144,111
144,149
144,7
144,61
144,40
144,25
145,151
145,41
145,29
145,61
145,55
145,3
145,26
145,113
145,58
145,9
146,13
146,108
146,91
146,24
146,37
146,41
146,76
146,55
146,133
146,134
147,157
147,25
147,6
147,40
147,149
147,144
147,53
147,99
147,57
147,46
148,122
148,84
148,56
148,131
148,52
148,142
148,120
148,133
148,108
148,13
149,99
149,157
149,40
149,25
149,147
149,20
149,82
149,57
149,143
149,53
150,141
150,51
150,78
150,36
150,153
150,48
150,100
150,43
150,134
150,85
151,145
151,29
151,61
151,41
151,113
151,55
151,3
151,94
151,9
151,111
152,59
152,130
152,151
152,32
152,95
152,88
152,122
152,14
152,52
152,63
153,51
153,141
153,162
153,107
153,119
153,36
153,78
153,85
153,156
153,150
154,139
154,88
154,26
154,61
154,156
154,132
154,111
154,59
154,118
154,131
155,14
155,59
155,128
155,85
155,119
155,28
155,15
155,152
155,27
155,130
156,134
156,153
156,51
156,141
156,78
156,162
156,132
156,116
156,35
156,100
157,147
157,6
157,25
157,149
157,40
157,2
157,99
157,115
157,53
157,48
158,22
158,149
158,80
158,117
158,82
158,123
158,40
158,47
158,25
158,39
159,80
159,23
159,33
159,39
159,123
159,150
159,34
159,72
159,1
159,46
160,65
160,62
160,150
160,72
160,48
160,5
160,80
160,107
160,35
160,32
161,116
161,107
161,100
161,35
161,156
161,67
161,153
161,45
161,51
161,141
162,153
162,51
162,156
162,141
162,107
162,78
162,36
162,134
162,35
162,67
163,55
163,113
163,29
163,41
163,94
163,21
163,3
163,58
163,95
163,145
164,195
164,194
164,201
164,169
164,189
164,181
164,174
164,172
164,182
164,193
165,183
165,188
165,171
165,175
165,167
165,191
165,199
165,179
165,202
165,203
166,200
166,196
166,202
166,171
166,167
166,175
166,184
166,179
166,6
166,147
167,171
167,175
167,191
167,196
167,202
167,165
167,188
167,183
167,200
167,179
168,197
168,62
168,86
168,12
168,110
168,27
168,9
168,155
168,31
168,74
169,201
169,195
169,181
169,193
169,187
169,185
169,174
169,197
169,172
169,56
170,178
170,186
170,197
170,168
170,173
170,110
170,153
170,162
170,78
170,51
171,175
171,167
171,202
171,196
171,191
171,200
171,179
171,183
171,188
171,166
172,44
172,73
172,109
172,63
172,104
172,131
172,118
172,26
172,152
172,13
173,186
173,187
173,170
173,172
173,190
173,178
173,101
173,154
173,88
173,59
174,84
174,146
174,148
174,56
174,44
174,136
174,73
174,79
174,37
174,3
175,171
175,167
175,191
175,188
175,183
175,202
175,165
175,179
175,196
175,192
176,197
176,168
176,177
176,189
176,12
176,64
176,155
176,31
176,114
176,86
177,176
177,192
177,197
177,71
177,12
177,106
177,155
177,86
177,97
177,14
178,170
178,186
178,110
178,78
178,162
178,153
178,51
178,116
178,101
178,150
179,188
179,171
179,175
179,191
179,183
179,167
179,192
179,165
179,184
179,200
180,190
180,172
180,189
180,174
180,173
180,73
180,44
180,50
180,84
180,131
181,201
181,169
181,195
181,194
181,187
181,172
181,173
181,186
181,193
181,185
182,71
182,19
182,102
182,145
182,114
182,116
182,118
182,104
182,3
182,109
183,165
183,191
183,175
183,188
183,171
183,167
183,199
183,202
183,179
183,196
184,192
184,12
184,64
184,65
184,87
184,4
184,11
184,49
184,8
184,31
185,193
185,169
185,187
185,201
185,189
185,181
185,195
185,197
185,174
185,173
186,170
186,173
186,178
186,105
186,116
186,161
186,71
186,162
186,24
186,153
187,201
187,173
187,169
187,197
187,185
187,168
187,186
187,193
187,181
187,189
188,179
188,175
188,191
188,183
188,171
188,165
188,167
188,203
188,199
188,192
189,174
189,193
189,148
189,114
189,84
189,56
189,18
189,140
189,37
189,58
190,180
190,172
190,173
190,73
190,44
190,50
190,109
190,84
190,26
190,63
191,175
191,171
191,183
191,167
191,188
191,165
191,202
191,179
191,192
191,196
192,184
192,177
192,12
192,54
192,71
192,64
192,138
192,4
192,11
192,90
193,185
193,189
193,169
193,174
193,187
193,201
193,197
193,195
193,76
193,18
194,172
194,201
194,195
194,181
194,182
194,164
194,169
194,73
194,44
194,104
195,201
195,169
195,164
195,181
195,194
195,189
195,193
195,187
195,174
195,172
196,200
196,202
196,166
196,171
196,167
196,175
196,191
196,10
196,69
196,60
197,168
197,62
197,110
197,155
197,27
197,21
197,86
197,120
197,150
197,66
198,178
198,71
198,101
198,152
198,109
198,154
198,125
198,110
198,118
198,11
199,183
199,165
199,191
199,188
199,175
199,179
199,177
199,203
199,167
199,171
200,196
200,166
200,202
200,171
200,167
200,191
200,175
200,179
200,60
200,147
201,181
201,169
201,195
201,187
201,194
201,172
201,173
201,186
201,193
201,189
202,196
202,171
202,200
202,69
202,10
202,33
202,60
202,20
202,82
202,143
203,184
203,188
203,167
203,192
203,165
203,171
203,179
203,191
203,175
203,183
204,192
204,177
204,199
204,198
204,191
204,188
204,179
204,183
204,184
204,175
