Source,Target
60,157
61,3
61,18
61,26
61,38
61,52
61,63
61,88
61,94
61,109
61,111
61,131
61,139
61,144
61,145
61,151
61,154
62,5
62,31
62,36
62,81
62,85
62,98
62,119
62,130
62,150
62,160
63,3
63,26
63,61
63,95
63,109
63,131
63,139
63,145
63,151
63,152
63,172
64,8
64,11
64,12
64,19
64,31
64,49
64,74
64,98
64,102
64,114
64,129
64,138
65,1
65,4
65,30
65,48
65,71
65,87
65,92
65,135
65,137
65,150
65,160
66,7
66,32
66,46
66,47
66,48
66,53
66,68
66,72
66,117
66,123
66,127
66,141
66,150
66,157
67,17
67,35
67,36
67,42
67,45
67,51
67,74
67,83
67,96
67,97
67,100
67,105
67,107
67,116
67,125
67,153
67,161
67,162
68,16
68,48
68,66
68,75
68,77
68,87
68,112
68,126
68,135
68,137
69,6
69,7
69,10
69,25
69,60
69,89
69,126
69,136
69,144
69,157
70,5
70,27
70,36
70,89
70,95
70,102
70,113
70,124
70,129
70,130
70,133
71,1
71,11
71,20
71,65
71,87
71,92
71,97
71,105
71,109
71,125
71,177
71,182
71,186
71,192
71,198
72,2
72,33
72,39
72,46
72,47
72,53
72,66
72,80
72,115
72,123
72,127
72,159
72,160
73,26
73,41
73,44
73,56
73,60
73,84
73,89
73,104
73,122
73,131
73,148
73,172
73,174
74,31
74,35
74,36
74,43
74,45
74,64
74,67
74,86
74,98
74,100
74,106
74,107
75,2
75,4
75,16
75,30
75,54
75,68
75,77
75,87
75,90
75,92
75,112
75,135
75,137
76,10
76,13
76,15
76,24
76,28
76,37
76,91
76,108
76,119
76,120
76,146
77,2
77,4
77,16
77,48
77,54
77,68
77,75
77,87
77,90
77,92
77,97
77,101
77,112
77,115
77,128
77,135
77,137
78,35
78,43
78,51
78,100
78,110
78,116
78,118
78,132
78,134
78,141
78,150
78,153
78,156
78,162
79,6
79,8
79,54
79,87
79,91
79,126
79,129
79,135
79,136
79,144
79,174
80,1
80,23
80,33
80,34
80,39
80,40
80,47
80,72
80,115
80,123
80,137
80,158
80,159
80,160
81,5
81,9
81,11
81,31
81,36
81,43
81,49
81,62
81,89
81,95
81,125
81,130
81,142
82,1
82,2
82,20
82,22
82,25
82,33
82,47
82,99
82,121
82,143
82,149
82,157
82,158
83,15
83,17
83,35
83,38
83,59
83,67
83,85
83,106
83,107
83,119
83,128
83,153
84,3
84,26
84,41
84,44
84,52
84,56
84,58
84,73
84,113
84,122
84,131
84,136
84,148
84,174
85,5
85,14
85,27
85,28
85,32
85,36
85,48
85,51
85,59
85,62
85,83
85,86
85,93
85,119
85,125
85,128
85,130
85,133
85,141
85,150
85,153
85,155
86,36
86,51
86,74
86,85
86,106
86,110
86,119
86,134
86,141
86,162
87,8
87,16
87,20
87,48
87,54
87,65
87,68
87,71
87,75
87,77
87,79
87,92
87,112
87,121
88,13
88,14
88,26
88,38
88,51
88,52
88,59
88,61
88,101
88,103
88,108
88,118
88,122
88,132
88,139
88,141
88,152
88,153
88,154
88,156
89,5
89,17
89,29
89,41
89,44
89,56
89,58
89,60
89,69
89,70
89,73
89,81
89,95
89,102
89,104
89,113
89,124
89,130
89,133
89,142
90,16
90,54
90,75
90,77
90,92
90,101
90,117
90,128
90,135
90,158
90,192
91,15
91,17
91,24
91,28
91,37
91,50
91,76
91,79
91,108
91,111
91,119
91,136
91,146
92,2
92,4
92,16
92,30
92,35
92,54
92,65
92,71
92,75
92,77
92,87
92,90
92,97
92,98
92,100
92,112
92,134
92,135
93,5
93,14
93,36
93,46
93,48
93,49
93,51
93,85
93,119
93,130
93,136
93,141
93,150
93,153
94,0
94,18
94,27
94,29
94,41
94,42
94,58
94,61
94,95
94,111
94,113
94,120
94,151
94,163
95,0
95,5
95,9
95,27
95,63
95,70
95,81
95,89
95,94
95,103
95,109
95,113
95,125
95,130
95,133
95,142
95,152
95,163
96,32
96,35
96,45
96,67
96,97
96,100
96,107
96,109
96,115
96,118
96,138
96,157
97,35
97,67
97,71
97,77
97,92
97,96
97,100
97,106
97,107
97,115
97,138
97,141
98,8
98,11
98,12
98,19
98,31
98,35
98,36
98,43
98,45
98,62
98,64
98,74
98,92
98,100
98,102
98,114
98,129
98,138
98,140
98,150
99,6
99,8
99,10
99,20
99,22
99,25
99,40
99,82
99,102
99,112
99,121
99,129
99,143
99,147
99,149
99,157
100,1
100,23
100,35
100,43
100,45
100,51
100,67
100,74
100,78
100,92
100,96
100,97
100,98
100,105
100,107
100,110
100,116
100,141
100,150
100,153
100,156
100,161
101,77
101,88
101,90
101,110
101,118
101,128
101,139
101,145
101,151
101,154
101,173
101,178
101,198
102,8
102,11
102,19
102,64
102,70
102,89
102,98
102,99
102,114
102,129
102,133
102,138
103,0
103,5
103,9
103,13
103,21
103,55
103,88
103,95
103,104
103,113
103,122
103,130
103,136
103,142
104,29
104,41
104,44
104,56
104,58
104,73
104,89
104,103
104,113
104,124
104,132
104,133
104,153
105,35
105,45
105,67
105,71
105,100
105,106
105,107
105,116
105,153
105,156
105,162
106,14
106,15
106,35
106,74
106,83
106,86
106,97
106,105
106,128
106,162
107,35
107,36
107,42
107,45
107,51
107,67
107,74
107,83
107,96
107,97
107,100
107,105
107,116
107,128
107,141
107,153
107,160
107,161
107,162
108,13
108,15
108,17
108,24
108,28
108,37
108,44
108,50
108,59
108,76
108,88
108,91
108,119
108,124
108,132
108,133
108,134
108,141
108,146
108,148
108,156
109,17
109,26
109,38
109,52
109,61
109,63
109,71
109,95
109,96
109,131
109,152
109,172
109,182
110,32
110,36
110,51
110,78
110,86
110,100
110,101
110,128
110,141
110,150
110,153
110,162
111,6
111,10
111,15
111,17
111,26
111,37
111,38
111,50
111,57
111,61
111,91
111,94
111,113
111,126
111,136
111,139
111,140
111,144
111,151
111,154
112,8
112,16
112,48
112,54
112,68
112,75
112,77
112,87
112,92
112,99
112,126
112,135
113,0
113,3
113,9
113,18
113,21
113,27
113,29
113,41
113,42
113,52
113,55
113,56
113,58
113,70
113,84
113,89
113,94
113,95
113,103
113,104
113,111
113,120
113,122
113,142
113,145
113,151
113,163
114,8
114,12
114,19
114,31
114,49
114,64
114,98
114,102
114,129
114,140
114,142
115,2
115,16
115,23
115,25
115,33
115,34
115,39
115,40
115,53
115,72
115,77
115,80
115,96
115,97
115,137
115,157
116,35
116,45
116,67
116,78
116,100
116,105
116,107
116,141
116,153
116,156
116,161
117,14
117,22
117,46
117,53
117,54
117,66
117,90
117,121
117,123
117,127
117,149
117,158
118,35
118,36
118,78
118,88
118,96
118,101
118,130
118,134
118,141
118,153
118,154
118,156
119,14
119,15
119,17
119,27
119,28
119,36
119,42
119,48
119,51
119,59
119,62
119,76
119,83
119,85
119,86
119,91
119,93
119,108
119,124
119,125
119,130
119,133
119,134
119,141
119,150
119,153
119,155
120,13
120,15
120,18
120,21
120,24
120,27
120,28
120,52
120,76
120,94
120,113
120,142
120,148
121,20
121,22
121,46
121,53
121,82
121,87
121,99
121,117
121,127
121,149
122,13
122,52
122,56
122,57
122,60
122,73
122,84
122,88
122,103
122,113
122,124
122,130
122,131
122,133
122,140
122,142
122,148
122,152
123,7
123,36
123,46
123,47
123,48
123,66
123,72
123,80
123,117
123,127
123,150
123,158
123,159
124,36
124,42
124,48
124,56
124,70
124,89
124,104
124,108
124,119
124,122
124,130
124,133
125,35
125,36
125,45
125,51
125,67
125,71
125,81
125,85
125,95
125,119
125,130
125,153
126,6
126,8
126,10
126,16
126,37
126,48
126,68
126,69
126,79
126,111
126,112
126,135
126,136
126,157
127,2
127,7
127,20
127,46
127,47
127,48
127,53
127,66
127,72
127,117
127,121
127,123
128,15
128,59
128,77
128,83
128,85
128,90
128,101
128,106
128,107
128,110
128,139
128,155
128,161
129,6
129,8
129,11
129,19
129,49
129,64
129,70
129,79
129,98
129,99
129,102
129,114
129,130
129,138
129,140
129,142
130,5
130,12
130,14
130,17
130,19
130,27
130,31
130,32
130,36
130,43
130,48
130,51
130,62
130,70
130,81
130,85
130,89
130,93
130,95
130,103
130,118
130,119
130,122
130,124
130,125
130,129
130,133
130,140
130,141
130,152
130,153
130,155
131,3
131,13
131,26
131,38
131,44
131,52
131,61
131,63
131,73
131,84
131,109
131,122
131,142
131,148
131,154
132,13
132,44
132,51
132,78
132,88
132,104
132,108
132,134
132,141
132,150
132,153
132,154
132,156
133,5
133,13
133,27
133,28
133,36
133,37
133,56
133,70
133,85
133,89
133,95
133,102
133,104
133,108
133,119
133,122
133,124
133,130
133,140
133,142
133,146
133,148
134,35
134,36
134,48
134,51
134,78
134,86
134,92
134,108
134,118
134,119
134,132
134,141
134,146
134,150
134,153
134,156
134,162
135,4
135,16
135,30
135,54
135,65
135,68
135,75
135,77
135,79
135,90
135,92
135,112
135,126
135,137
136,41
136,55
136,69
136,79
136,84
136,91
136,93
136,103
136,111
136,126
136,146
136,163
136,174
137,4
137,16
137,30
137,39
137,47
137,65
137,68
137,75
137,77
137,80
137,115
137,135
138,11
138,12
138,31
138,32
138,35
138,36
138,40
138,49
138,64
138,96
138,97
138,98
138,102
138,129
139,26
139,40
139,50
139,59
139,61
139,63
139,88
139,101
139,111
139,128
139,140
139,151
139,154
140,8
140,12
140,19
140,37
140,98
140,111
140,114
140,122
140,129
140,130
140,133
140,139
141,30
141,32
141,35
141,36
141,43
141,48
141,51
141,66
141,78
141,85
141,86
141,88
141,93
141,97
141,100
141,107
141,108
141,110
141,116
141,118
141,119
141,130
141,132
141,134
141,150
141,153
141,156
141,161
141,162
142,0
142,9
142,13
142,19
142,21
142,28
142,37
142,56
142,60
142,81
142,89
142,95
142,103
142,113
142,114
142,120
142,122
142,129
142,131
142,133
142,148
143,20
143,22
143,25
143,33
143,53
143,82
143,99
143,149
143,157
143,158
144,6
144,7
144,10
144,25
144,40
144,57
144,60
144,61
144,69
144,79
144,111
144,147
144,149
144,157
145,3
145,9
145,26
145,29
145,41
145,55
145,58
145,61
145,63
145,101
145,113
145,151
145,163
146,13
146,24
146,37
146,41
146,55
146,76
146,91
146,108
146,133
146,134
146,136
146,174
147,6
147,20
147,25
147,40
147,46
147,53
147,57
147,99
147,144
147,149
147,157
148,13
148,44
148,52
148,56
148,73
148,84
148,108
148,120
148,122
148,131
148,133
148,142
148,174
149,6
149,10
149,20
149,22
149,25
149,40
149,53
149,57
149,82
149,99
149,117
149,121
149,143
149,144
149,147
149,157
149,158
150,7
150,32
150,36
150,43
150,48
150,51
150,62
150,65
150,66
150,78
150,85
150,93
150,98
150,100
150,110
150,119
150,123
150,132
150,134
150,141
150,153
150,159
150,160
151,3
151,9
151,26
151,29
151,41
151,55
151,57
151,61
151,63
151,94
151,101
151,111
151,113
151,139
151,145
151,152
152,14
152,32
152,52
152,59
152,63
152,88
152,95
152,109
152,122
152,130
152,151
152,155
152,172
153,35
153,36
153,43
153,45
153,48
153,51
153,67
153,78
153,83
153,85
153,88
153,93
153,100
153,104
153,105
153,107
153,110
153,116
153,118
153,119
153,125
153,130
153,132
153,134
153,141
153,150
153,156
153,161
153,162
154,26
154,59
154,61
154,88
154,101
154,111
154,118
154,131
154,132
154,139
154,156
155,14
155,15
155,27
155,28
155,59
155,85
155,119
155,128
155,130
155,152
155,197
156,17
156,24
156,35
156,51
156,78
156,88
156,100
156,105
156,108
156,116
156,118
156,132
156,134
156,141
156,153
156,154
156,161
156,162
157,2
157,6
157,7
157,8
157,20
157,25
157,34
157,40
157,48
157,53
157,57
157,60
157,66
157,69
157,82
157,96
157,99
157,115
157,126
157,143
157,144
157,147
157,149
158,22
158,25
158,39
158,40
158,47
158,80
158,82
158,90
158,117
158,123
158,143
158,149
159,1
159,23
159,33
159,34
159,39
159,46
159,72
159,80
159,123
159,150
160,5
160,32
160,35
160,48
160,62
160,65
160,72
160,80
160,107
160,150
161,24
161,35
161,45
161,51
161,67
161,100
161,107
161,116
161,128
161,141
161,153
161,156
162,30
162,35
162,36
162,45
162,51
162,67
162,78
162,86
162,105
162,106
162,107
162,110
162,134
162,141
162,153
162,156
163,3
163,21
163,29
163,41
163,55
163,58
163,94
163,95
163,113
163,136
163,145
164,169
164,172
164,174
164,181
164,182
164,189
164,193
164,194
164,195
164,201
165,167
165,171
165,175
165,179
165,183
165,188
165,191
165,199
165,202
165,203
166,167
166,171
166,175
166,179
166,184
166,196
166,200
166,202
167,165
167,166
167,171
167,175
167,179
167,183
167,188
167,191
167,196
167,199
167,200
167,202
167,203
168,170
168,176
168,187
168,197
169,164
169,172
169,174
169,181
169,185
169,187
169,193
169,194
169,195
169,197
169,201
170,168
170,173
170,178
170,186
170,197
171,165
171,166
171,167
171,175
171,179
171,183
171,188
171,191
171,196
171,199
171,200
171,202
171,203
172,44
172,63
172,73
172,109
172,152
172,164
172,169
172,173
172,180
172,181
172,190
172,194
172,195
172,201
173,101
173,170
173,172
173,178
173,180
173,181
173,185
173,186
173,187
173,190
173,201
174,37
174,44
174,56
174,73
174,79
174,84
174,136
174,146
174,148
174,164
174,169
174,180
174,185
174,189
174,193
174,195
175,165
175,166
175,167
175,171
175,179
175,183
175,188
175,191
175,192
175,196
175,199
175,200
175,202
175,203
175,204
176,168
176,177
176,189
176,197
177,71
177,176
177,192
177,197
177,199
177,204
178,101
178,170
178,173
178,186
178,198
179,165
179,166
179,167
179,171
179,175
179,183
179,184
179,188
179,191
179,192
179,199
179,200
179,203
179,204
180,172
180,173
180,174
180,189
180,190
181,164
181,169
181,172
181,173
181,185
181,186
181,187
181,193
181,194
181,195
181,201
182,71
182,109
182,164
182,194
183,165
183,167
183,171
183,175
183,179
183,188
183,191
183,196
183,199
183,202
183,203
183,204
184,166
184,179
184,192
184,203
184,204
185,169
185,173
185,174
185,181
185,187
185,189
185,193
185,195
185,197
185,201
186,71
186,170
186,173
186,178
186,181
186,187
186,201
187,168
187,169
187,173
187,181
187,185
187,186
187,189
187,193
187,195
187,197
187,201
188,165
188,167
188,171
188,175
188,179
188,183
188,191
188,192
188,199
188,203
188,204
189,164
189,174
189,176
189,180
189,185
189,187
189,193
189,195
189,201
190,172
190,173
190,180
191,165
191,167
191,171
191,175
191,179
191,183
191,188
191,192
191,196
191,199
191,200
191,202
191,203
191,204
192,71
192,90
192,175
192,177
192,179
192,184
192,188
192,191
192,203
192,204
193,164
193,169
193,174
193,181
193,185
193,187
193,189
193,195
193,197
193,201
194,164
194,169
194,172
194,181
194,182
194,195
194,201
195,164
195,169
195,172
195,174
195,181
195,185
195,187
195,189
195,193
195,194
195,201
196,166
196,167
196,171
196,175
196,183
196,191
196,200
196,202
197,155
197,168
197,169
197,170
197,176
197,177
197,185
197,187
197,193
198,71
198,101
198,178
198,204
199,165
199,167
199,171
199,175
199,177
199,179
199,183
199,188
199,191
199,203
199,204
200,166
200,167
200,171
200,175
200,179
200,191
200,196
200,202
201,164
201,169
201,172
201,173
201,181
201,185
201,186
201,187
201,189
201,193
201,194
201,195
202,165
202,166
202,167
202,171
202,175
202,183
202,191
202,196
202,200
203,165
203,167
203,171
203,175
203,179
203,183
203,184
203,188
203,191
203,192
203,199
204,175
204,177
204,179
204,183
204,184
204,188
204,191
204,192
204,198
204,199
