Source,Target
34,46
34,127
34,123
34,47
35,96
35,67
35,100
35,141
35,134
35,156
35,98
35,36
35,93
35,74
36,130
36,95
36,93
36,134
36,141
36,162
36,133
36,43
36,85
36,153
37,140
37,61
37,131
37,146
37,24
37,76
37,151
37,114
37,64
37,27
38,52
38,146
38,18
38,59
38,63
38,26
38,84
38,61
38,41
38,83
39,80
39,34
39,159
39,1
39,123
39,46
39,23
39,2
39,115
39,72
40,82
40,23
40,115
40,143
40,32
40,149
40,25
40,147
40,99
40,53
41,29
41,113
41,55
41,124
41,5
41,67
41,146
41,58
41,42
41,35
42,41
42,18
42,55
42,29
42,5
42,113
42,120
42,58
42,0
42,21
43,74
43,150
43,51
43,36
43,141
43,100
43,130
43,98
43,132
43,134
44,73
44,124
44,89
44,26
44,104
44,56
44,102
44,58
44,132
44,129
45,107
45,153
45,67
45,162
45,105
45,35
45,96
45,83
45,100
45,119
46,123
46,159
46,47
46,127
46,72
46,39
46,80
46,53
46,34
46,117
47,46
47,72
47,127
47,123
47,159
47,53
47,80
47,2
47,39
47,34
48,150
48,36
48,153
48,85
48,141
48,119
48,130
48,93
48,160
48,32
49,11
49,36
49,130
49,70
49,98
49,81
49,95
49,129
49,31
49,133
50,15
50,155
50,106
50,128
50,143
50,105
50,97
50,32
50,148
50,37
51,141
51,162
51,43
51,153
51,36
51,134
51,130
51,150
51,100
51,132
52,120
52,59
52,146
52,0
52,38
52,13
52,119
52,94
52,142
52,18
53,33
53,115
53,23
53,32
53,66
53,127
53,7
53,72
53,149
53,46
54,30
54,87
54,11
54,92
54,149
54,135
54,31
54,75
54,117
54,77
55,29
55,41
55,113
55,21
55,9
55,163
55,42
55,146
55,13
55,18
56,58
56,124
56,142
56,148
56,113
56,132
56,29
56,18
56,13
56,133
57,144
57,23
57,33
57,115
57,149
57,82
57,40
57,147
57,157
57,53
58,29
58,124
58,56
58,104
58,113
58,132
58,41
58,18
58,103
58,5
59,52
59,103
59,146
59,131
59,38
59,134
59,132
59,26
59,120
59,141
60,69
60,10
60,144
60,157
60,99
60,33
60,57
60,6
60,53
60,134
61,83
61,146
61,24
61,94
61,151
61,29
61,26
61,131
61,120
61,59
62,85
62,119
62,130
62,36
62,86
62,14
62,150
62,48
62,45
62,153
63,134
63,38
63,96
63,67
63,146
63,59
63,163
63,35
63,29
63,132
64,31
64,12
64,98
64,140
64,138
64,114
64,62
64,19
64,37
64,11
65,4
65,87
65,30
65,75
65,135
65,137
65,92
65,77
65,79
65,16
66,7
66,150
66,53
66,123
66,32
66,159
66,23
66,115
66,33
66,72
67,96
67,162
67,35
67,95
67,107
67,45
67,153
67,134
67,36
67,130
68,137
68,135
68,16
68,77
68,126
68,112
68,160
68,128
68,48
68,115
69,60
69,10
69,144
69,157
69,57
69,33
69,53
69,126
69,139
69,7
70,133
70,49
70,5
70,36
70,124
70,130
70,95
70,129
70,0
70,142
71,109
71,39
71,1
71,34
71,22
71,80
71,159
71,46
71,117
71,125
72,127
72,47
72,123
72,46
72,159
72,53
72,80
72,39
72,33
72,121
73,44
73,89
73,124
73,26
73,84
73,104
73,102
73,41
73,131
73,56
74,43
74,98
74,35
74,96
74,100
74,36
74,51
74,130
74,141
74,134
75,87
75,4
75,30
75,16
75,65
75,135
75,92
75,77
75,72
75,136
76,120
76,131
76,52
76,146
76,59
76,21
76,61
76,38
76,0
76,26
77,16
77,160
77,92
77,135
77,115
77,48
77,112
77,35
77,98
77,107
78,153
78,162
78,100
78,141
78,107
78,150
78,48
78,51
78,45
78,132
79,75
79,65
79,136
79,4
79,135
79,87
79,77
79,6
79,129
79,16
80,39
80,34
80,159
80,2
80,123
80,127
80,46
80,23
80,72
80,115
81,133
81,9
81,5
81,142
81,36
81,130
81,95
81,11
81,49
81,31
82,40
82,143
82,23
82,115
82,147
82,25
82,99
82,149
82,57
82,32
83,61
83,107
83,105
83,128
83,119
83,45
83,35
83,17
83,106
83,85
84,38
84,3
84,122
84,26
84,88
84,28
84,73
84,148
84,63
84,131
85,119
85,14
85,130
85,62
85,36
85,93
85,153
85,48
85,86
85,141
86,119
86,85
86,62
86,105
86,153
86,14
86,36
86,130
86,107
86,78
87,30
87,4
87,75
87,65
87,92
87,16
87,135
87,112
87,77
87,137
88,122
88,156
88,154
88,3
88,28
88,84
88,38
88,83
88,35
88,51
89,124
89,5
89,104
89,41
89,44
89,133
89,73
89,113
89,70
89,102
90,92
90,77
90,135
90,16
90,75
90,158
90,112
90,22
90,117
90,121
91,111
91,8
91,59
91,103
91,14
91,131
91,106
91,38
91,146
91,16
92,77
92,115
92,16
92,96
92,98
92,35
92,48
92,30
92,138
92,87
93,130
93,36
93,95
93,141
93,85
93,119
93,134
93,35
93,48
93,162
94,61
94,151
94,24
94,120
94,119
94,27
94,107
94,52
94,0
94,85
95,130
95,36
95,134
95,93
95,162
95,67
95,133
95,125
95,119
95,85
96,35
96,100
96,67
96,134
96,98
96,36
96,74
96,141
96,162
96,118
97,105
97,86
97,2
97,92
97,22
97,107
97,45
97,119
97,85
97,112
98,31
98,74
98,100
98,96
98,140
98,36
98,35
98,43
98,115
98,19
99,147
99,143
99,82
99,149
99,40
99,25
99,115
99,33
99,53
99,20
100,96
100,141
100,78
100,98
100,107
100,35
100,43
100,150
100,51
100,74
101,90
101,110
101,118
101,116
101,125
101,128
101,86
101,105
101,76
101,112
102,129
102,49
102,19
102,142
102,26
102,144
102,6
102,124
102,133
102,89
103,59
103,113
103,51
103,52
103,141
103,18
103,132
103,0
103,120
103,13
104,124
104,132
104,58
104,5
104,89
104,133
104,113
104,13
104,156
104,41
105,45
105,107
105,83
105,86
105,106
105,153
105,35
105,67
105,162
105,96
106,105
106,83
106,128
106,35
106,38
106,140
106,96
106,122
106,17
106,156
107,45
107,153
107,119
107,162
107,67
107,100
107,78
107,83
107,85
107,105
108,37
108,86
108,27
108,24
108,61
108,85
108,119
108,94
108,14
108,151
109,63
109,96
109,134
109,17
109,67
109,74
109,118
109,35
109,129
109,136
110,51
110,162
110,153
110,141
110,150
110,36
110,118
110,43
110,130
110,105
111,91
111,8
111,131
111,59
111,16
111,128
111,106
111,77
111,103
111,146
112,16
112,143
112,77
112,48
112,115
112,32
112,160
112,82
112,137
112,40
113,41
113,103
113,124
113,5
113,29
113,55
113,163
113,58
113,95
113,93
114,19
114,140
114,64
114,31
114,142
114,37
114,98
114,102
114,148
114,133
115,23
115,40
115,53
115,82
115,32
115,98
115,143
115,35
115,100
115,149
116,105
116,118
116,106
116,110
116,100
116,86
116,161
116,96
116,35
116,133
117,22
117,158
117,121
117,46
117,127
117,123
117,159
117,80
117,2
117,14
118,134
118,96
118,156
118,162
118,110
118,35
118,51
118,141
118,36
118,125
119,85
119,14
119,130
119,153
119,107
119,141
119,36
119,93
119,95
119,62
120,0
120,52
120,18
120,27
120,94
120,76
120,59
120,21
120,131
120,142
121,127
121,22
121,117
121,46
121,72
121,53
121,158
121,123
121,33
121,159
122,88
122,156
122,3
122,35
122,84
122,133
122,38
122,51
122,106
122,134
123,159
123,46
123,72
123,47
123,127
123,80
123,39
123,66
123,7
123,34
124,104
124,89
124,5
124,113
124,58
124,41
124,133
124,56
124,132
124,29
125,95
125,36
125,67
125,130
125,162
125,134
125,118
125,153
125,119
125,96
126,139
126,68
126,16
126,144
126,69
126,157
126,135
126,10
126,75
126,6
127,72
127,46
127,47
127,123
127,159
127,80
127,121
127,53
127,2
127,33
128,83
128,152
128,106
128,105
128,35
128,61
128,14
128,151
128,110
128,119
129,6
129,70
129,134
129,49
129,102
129,96
129,144
129,133
129,63
129,93
130,36
130,95
130,93
130,85
130,133
130,119
130,141
130,134
130,162
130,153
131,26
131,59
131,146
131,148
131,76
131,120
131,61
131,52
131,38
131,142
132,141
132,134
132,13
132,51
132,104
132,43
132,100
132,133
132,59
132,156
133,130
133,36
133,142
133,5
133,134
133,95
133,0
133,124
133,93
133,70
134,141
134,36
134,95
134,96
134,130
134,162
134,132
134,133
134,35
134,51
135,77
135,4
135,137
135,68
135,16
135,160
135,140
135,75
135,30
135,92
136,63
136,134
136,93
136,52
136,96
136,146
136,141
136,22
136,6
136,163
137,68
137,160
137,135
137,4
137,115
137,112
137,30
137,16
137,48
137,77
138,98
138,96
138,31
138,92
138,19
138,100
138,64
138,49
138,35
138,62
139,144
139,35
139,26
139,126
139,38
139,142
139,154
139,29
139,55
139,146
140,98
140,19
140,133
140,130
140,35
140,31
140,37
140,93
140,36
140,85
141,51
141,153
141,134
141,162
141,150
141,36
141,130
141,100
141,132
141,43
142,133
142,5
142,81
142,56
142,29
142,130
142,113
142,52
142,120
142,36
143,82
143,40
143,147
143,99
143,115
143,149
143,25
143,23
143,22
143,53
144,6
144,57
144,157
144,60
144,69
144,115
144,99
144,82
144,129
144,139
145,154
145,103
145,163
145,29
145,13
145,55
145,113
145,41
145,104
145,146
146,26
146,61
146,29
146,59
146,52
146,38
146,131
146,13
146,24
146,41
147,25
147,82
147,143
147,99
147,33
147,40
147,115
147,53
147,57
147,149
148,131
148,18
148,56
148,133
148,142
148,52
148,120
148,0
148,26
148,38
149,40
149,143
149,115
149,53
149,23
149,99
149,82
149,57
149,33
149,25
150,141
150,43
150,48
150,100
150,32
150,36
150,51
150,66
150,130
150,153
151,24
151,61
151,94
151,146
151,29
151,27
151,107
151,0
151,83
151,161
152,128
152,156
152,83
152,154
152,105
152,14
152,153
152,93
152,110
152,162
153,162
153,141
153,78
153,107
153,119
153,51
153,45
153,36
153,85
153,48
154,156
154,88
154,13
154,3
154,152
154,145
154,59
154,139
154,146
154,38
155,15
155,50
155,128
155,152
155,97
155,32
155,86
155,117
155,14
155,106
156,154
156,35
156,162
156,153
156,134
156,141
156,88
156,51
156,96
156,118
157,6
157,144
157,33
157,57
157,69
157,147
157,7
157,115
157,53
157,60
158,22
158,117
158,39
158,2
158,80
158,46
158,121
158,123
158,149
158,127
159,123
159,46
159,39
159,80
159,127
159,72
159,47
159,34
159,66
159,7
160,77
160,48
160,115
160,150
160,137
160,85
160,107
160,45
160,62
160,32
161,24
161,29
161,151
161,61
161,0
161,13
161,156
161,146
161,35
161,128
162,153
162,141
162,51
162,36
162,95
162,67
162,130
162,78
162,134
162,107
163,113
163,55
163,63
163,41
163,103
163,67
163,145
163,29
163,95
163,157
164,195
164,201
164,189
164,194
164,169
164,168
164,172
164,56
164,114
164,73
165,183
165,167
165,188
165,171
165,191
165,175
165,202
165,196
165,203
165,179
166,200
166,196
166,202
166,171
166,175
166,188
166,191
166,183
166,167
166,165
167,175
167,171
167,188
167,191
167,183
167,165
167,196
167,202
167,179
167,200
168,197
168,176
168,9
168,27
168,62
168,21
168,120
168,12
168,5
168,114
169,201
169,193
169,181
169,195
169,197
169,185
169,178
169,170
169,187
169,168
170,178
170,197
170,181
170,186
170,172
170,201
170,168
170,169
170,78
170,110
171,175
171,188
171,191
171,167
171,183
171,196
171,202
171,200
171,165
171,179
172,194
172,44
172,73
172,13
172,104
172,109
172,154
172,132
172,156
172,88
173,181
173,172
173,193
173,201
173,185
173,197
173,187
173,198
173,101
173,145
174,79
174,54
174,144
174,56
174,10
174,114
174,126
174,65
174,6
174,135
175,171
175,167
175,191
175,188
175,183
175,196
175,202
175,165
175,200
175,179
176,168
176,189
176,197
176,193
176,177
176,12
176,64
176,114
176,31
176,62
177,204
177,71
177,97
177,12
177,28
177,109
177,64
177,155
177,17
177,138
178,170
178,197
178,172
178,181
178,168
178,78
178,51
178,104
178,162
178,110
179,188
179,171
179,191
179,183
179,192
179,175
179,167
179,184
179,196
179,165
180,190
180,172
180,189
180,177
180,187
180,73
180,84
180,44
180,50
180,3
181,201
181,187
181,169
181,178
181,173
181,172
181,170
181,197
181,195
181,193
182,172
182,177
182,138
182,88
182,109
182,3
182,28
182,118
182,71
182,92
183,165
183,171
183,188
183,191
183,167
183,175
183,202
183,196
183,179
183,200
184,192
184,12
184,64
184,11
184,49
184,8
184,87
184,4
184,138
184,31
185,193
185,169
185,187
185,173
185,201
185,181
185,197
185,168
185,189
185,176
186,170
186,178
186,181
186,172
186,197
186,108
186,78
186,24
186,107
186,71
187,181
187,193
187,168
187,197
187,190
187,185
187,169
187,189
187,84
187,28
188,171
188,167
188,183
188,179
188,175
188,191
188,165
188,196
188,192
188,202
189,176
189,193
189,168
189,114
189,12
189,64
189,148
189,84
189,19
189,37
190,180
190,172
190,187
190,73
190,84
190,44
190,50
190,38
190,26
190,3
191,171
191,175
191,167
191,183
191,188
191,196
191,202
191,192
191,165
191,121
192,184
192,191
192,177
192,204
192,12
192,54
192,8
192,87
192,64
192,20
193,185
193,169
193,197
193,187
193,189
193,168
193,176
193,174
193,181
193,18
194,172
194,201
194,44
194,73
194,104
194,89
194,102
194,124
194,70
194,13
195,201
195,164
195,169
195,168
195,181
195,194
195,193
195,197
195,189
195,178
196,202
196,200
196,166
196,171
196,191
196,183
196,167
196,175
196,188
196,165
197,168
197,178
197,170
197,27
197,51
197,110
197,21
197,62
197,150
197,120
198,204
198,101
198,90
198,71
198,152
198,125
198,118
198,110
198,81
198,54
199,183
199,165
199,188
199,191
199,203
199,167
199,179
199,192
199,204
199,171
200,166
200,196
200,202
200,171
200,191
200,175
200,183
200,188
200,167
200,179
201,169
201,181
201,195
201,172
201,178
201,194
201,197
201,193
201,170
201,173
202,196
202,200
202,171
202,183
202,166
202,191
202,175
202,174
202,165
202,10
203,192
203,188
203,184
203,191
203,167
203,165
203,183
203,174
203,171
203,65
204,198
204,101
204,90
204,71
204,12
204,125
204,31
204,97
204,92
204,54
